countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
FL,elec,53.49516965146281,5.149907047554367,59.01800897765302,21.766207327394795,58.22787092057384,27.363029786079235,62.74564950861353,38.655182704741755,67.79590181129387,51.46154586082645,66.28809853170947,52.37312285920051
FR,elec,46.016388188158274,5.537084252174639,54.614485464775406,19.596730444171655,53.49622783072114,23.548268399389677,52.44211246681827,23.55835630387788,53.37999129482551,25.948510020400036,54.36363782921299,26.58386779987792
GB,elec,49.71778806411995,10.585250098902245,53.14107742100275,29.789893452131864,52.8969807020712,32.09600731418086,51.63637775087598,33.27276616741648,57.864738456358666,47.28069776872724,55.95600710677694,75.50528282694835
GR,elec,61.1652478225628,3.4358102797465415,66.55503081282932,20.70170273853068,64.22254033291736,25.4417766170464,61.31321080478675,28.88055604890934,65.10834154060457,35.08178212606739,67.29850337332284,38.33384456698599
HR,elec,63.5477305867887,1.3841616607985638,68.91957329468293,15.958441921143653,67.18052352471747,20.744939372353706,65.0498553399768,25.268207161660953,70.35234460575485,37.38133245051284,72.19251427657595,42.44925308730315
HU,elec,63.41757068679857,2.005425562101868,67.50670894347692,16.33380761777714,66.0177933376555,21.310584035222217,64.82217621541771,25.70893916328459,70.53336317613773,38.10195279146383,72.33137704078689,43.12200912363422
IE,elec,49.92152454462361,11.702077377341212,51.703462861313525,31.5405267336602,51.39105354721296,33.506444342321956,50.28676163524062,33.92056874533282,57.36795746457596,45.94695828471352,58.025337124190386,107.59856695015672
IT,elec,52.18997475038087,10.13259074484228,69.3893349709011,23.060260862431953,70.50070456138926,28.489553627025792,71.8788344404812,32.734950096984214,79.18179848968106,45.02941074245617,77.38115076675666,54.96510189856673
LT,elec,57.467236087377145,4.165253653730938,61.05999233088296,16.709549512711327,53.58245714595006,19.75162257522742,50.4823094456893,22.060429695619938,56.12491813322705,30.064820568138096,59.09521563025145,39.66836248913458
LU,elec,58.157059694266955,5.184880359712127,59.79748015804788,21.6149483916959,59.42397328150545,26.301405012399083,63.20658736647067,33.88270260471626,69.54288120214287,48.311750498651406,69.95744983599867,52.41957322478238
LV,elec,56.99923250343995,3.886876860198156,61.059992330552454,16.709549404641624,53.58245706830415,19.751622410089475,50.48230930780712,22.060429626057456,56.12491788400914,30.06482040361467,59.09521535716627,39.6683626261112
ME,elec,63.107218832935395,1.6947847700436536,69.76687242254766,15.87377281889925,67.55178356610101,21.263079241351633,64.67793037580297,25.66718588582981,68.49354655857883,35.63464493458921,70.39845207481362,40.04861180256087
MK,elec,64.27027388053816,1.2087170890323986,68.35197215070806,18.002605777470265,65.62608096844022,23.52830455686587,62.55839114746366,27.88473353076896,66.68486488867009,36.31795682864785,68.77137023664022,39.548748905803365
NL,elec,55.51275367515035,5.26173312403367,59.34460432455674,22.16192237922776,56.719276750131435,28.672429777540582,59.123793432614455,36.74535870166837,62.79892916476949,49.97625378544342,60.70567393949148,51.627280420256
NO,elec,28.799470349958497,2.87229614494011e-07,45.90365447621781,4.621145531556509,44.11077629686699,7.010439101994807,46.37764525388879,8.890766335044512,52.790027130301034,11.035027332766758,54.222418030889145,13.20622353476588
PL,elec,67.44028900870134,4.807454780181319,64.11298444484598,20.41818988082318,62.26709736500217,24.068781188194137,61.56026430182797,29.440506617669037,67.10737824185578,45.132631657274665,70.25287556116608,51.59591819240825
PT,elec,54.94322393473761,2.0740300734049075,63.69232258913909,18.805152905628816,64.53955981804528,25.30404907173124,62.63836621483311,27.111055385533874,61.547026612631115,29.93213619925913,60.231936144214856,31.017568796445406
RO,elec,64.55161850387654,0.5721321056735708,68.86610472848474,16.15256484391827,66.2388707035747,21.93093687906432,63.11109844519959,26.187018514666935,67.44359185002637,35.35294338925007,69.33969377783143,39.21710471686136
RS,elec,64.50691098139663,0.5953556180706533,69.52158426342952,15.962102609455508,67.13764536331914,21.527500165789267,64.18595931975794,25.926246916234845,68.18035040465006,35.80660699922136,70.12432369021427,40.16770212242436
SE,elec,29.25766549307949,1.7593181346375435,46.55315364308178,6.490388718634777,44.74037616437821,9.44229591063061,47.73316526431553,12.09189752002658,52.27184185635393,16.934720697830468,51.66932866600647,20.312209876428263
SI,elec,60.63941664954552,2.3655018095612697,69.39976309813382,15.973930510190936,67.94225311285346,20.580879070555284,65.91682547218694,25.147285598746144,71.94085152507671,37.65610906020089,73.43792466980555,43.179067372528706
SK,elec,65.73166869624797,3.2798813400222895,65.18991906036906,17.752320097205814,64.58366225123243,22.3609473703662,64.46477178658435,27.11042645485532,72.79367637030165,41.666229145486,75.08139256834004,49.37354396931353
WL,elec,52.90207783760727,5.275862850898199,58.87966282256081,21.7001454000012,58.338714923190246,27.282407146200654,63.12688704400233,39.60214010755811,68.31181875076544,52.17751262878322,66.84021924937045,52.733827459178805
AL,H2,48.34658859612833,23.012660995290823,70.16348770579084,12.63504558459684,83.14498964481542,11.189488528020798,89.23974381811307,10.015828760850212,96.8606941191838,12.54476844454186,94.15308396488524,10.388829478837902
AT,H2,48.2081718394119,204.65846536163113,73.77256752369746,26.40712084950691,86.61156931070934,26.1295118568042,91.21054741714964,20.59688827541442,92.61008387886052,11.848296039631414,91.1868560966807,11.511106343593678
BA,H2,48.52036455743415,31.501947713843283,72.49199708480774,12.391936720544688,84.69032443787792,10.504516962752138,90.1736312714136,9.458623642135906,97.50710145950374,12.300359042640649,94.61650286598218,9.906302482799756
BG,H2,47.21818626763614,224.5175982741873,68.9442857971696,14.4785119736065,81.98064009200611,14.007060590063125,87.31080596004355,10.349045019803883,96.3022137384794,12.957862905680292,93.9777102907904,11.530373592075732
BX,H2,47.288573406231535,163.79312549290665,70.17977783754078,8.088472426195537,83.21025687075557,5.269846415137593,85.6839618116535,4.652085804758901,86.02181285413887,8.338167125488582,84.71647502243816,10.47727159144011
CH,H2,48.41620207900717,197.9747653373574,74.27349279493369,40.32449548330962,87.45501329979358,30.269785590181534,90.1732322357764,19.987446278896588,91.03639217618232,11.287423872454388,89.53760747637833,12.076547629278382
CZ,H2,47.98136233815561,207.04000714405535,71.81424138147253,21.682344034798103,84.39141355610673,17.515499452289227,88.8775540289968,12.889263545248156,89.42545179121097,10.300627074373244,90.31347367371568,12.68742923412744
DE,H2,47.21819767330096,37.47609681729747,68.94430239812426,7.319626217571325,81.98121586150437,4.335253865745433,85.64365930534919,4.537563244608465,86.9435274240293,8.012284563786483,85.497735983627,10.659555570912556
DK,H2,47.85585637351163,26.930270928164212,70.72726179727358,7.067268320363848,81.05223561095505,3.709957534791019,81.92500498713076,6.173138578816387,81.24398210753064,9.002604088956897,79.81802994166082,11.02415996226728
EE,H2,47.21808392002578,178.18693098917146,68.94415520826448,15.5643788361622,81.98116195377807,7.665988550250846,83.62436499921952,6.054694403078175,86.37178812321503,9.247210039587149,85.35934071871293,11.76288264620423
ES,H2,45.64920095068237,22.510304369680483,70.03500436312237,10.983135411894644,82.00804779323056,6.767947331706157,87.04785726073835,6.2417280041802625,93.28371316755448,9.413542240634628,92.06057011127542,9.14972718492064
FI,H2,47.28094031582344,11.95231946648192,70.5437711575687,9.50739367041012,82.67832651515147,10.220495048562997,83.86405004589922,9.107406751253926,84.70102346618306,8.095867417361509,83.55156924071075,10.29320291719026
FL,H2,47.22034878446586,165.49168008408148,68.94429778287942,8.030023403213812,81.98120578731748,4.2106009074368025,84.45536715628211,4.6497583534908795,84.79208995676663,8.261388044828522,83.68779768889756,10.369754912343534
FR,H2,47.21819610200746,24.36055962633697,68.94430153280328,8.2856197535554,81.98121601019875,3.6310571775572993,84.45444776845703,3.5821628199153133,85.38544224579029,7.413178126385926,84.14144586262215,10.742930804843034
GB,H2,47.50741140646026,31.780764079355137,70.19731471641157,6.652433669513127,81.1597066345702,3.4371960385498546,80.14375861003282,6.719493068086048,79.20237092099617,9.37554061661001,77.39523399755168,13.308112498580105
GR,H2,47.21816762435768,32.2593333887675,68.9442761211598,13.971506328701754,81.98119075367126,11.472108562420466,87.3108154132163,6.294621160245687,95.22273110284048,13.160564708808735,93.38345283320136,11.467091275398962
HR,H2,48.2441036962409,179.9164943285345,72.69441654924933,15.765058418472064,84.90825583093924,13.87415863999581,89.68369136229933,11.173718132156244,96.32064977262854,11.98266208980766,94.44402572320186,10.590969048313966
HU,H2,47.273490518033675,181.08756786418644,68.94429196014259,15.733011423224362,81.98119462219839,13.852426568499954,87.31081811966642,11.057963185464413,94.37900405729732,11.848840525544263,93.33163488083468,11.705748909160612
IE,H2,47.21785502436085,118.597355830277,68.94429539592105,8.73799712345026,78.79202943512766,6.873494293935789,79.37448428716692,11.04032202332349,80.91076635166499,13.625538209164157,78.17044511625451,14.851261513562376
IT,H2,47.218156763835296,152.32529984826027,68.94424566414494,22.159464205630893,81.9811351795866,19.57831053072824,87.31036850675315,16.111378154080995,95.26424936370525,14.262153996408347,91.9461473956418,14.992712213269618
LT,H2,47.21819508914333,192.8926978132327,68.94429011866697,16.248779217224378,81.96461758023719,10.662368638076927,86.31900922993086,8.78263012278146,87.20018680555548,10.26261535268712,86.38780932618187,12.092942103762985
LU,H2,47.57821148900415,196.64744040550164,72.4596524844156,34.4818567631324,85.46158169612607,32.86524866937919,87.93383675534817,20.791814136188695,88.02972409669687,8.94364345826637,86.43467417024856,11.553713234018504
LV,H2,47.21654088139077,191.38912355871216,68.94400692930638,16.334767551741486,81.98108451620038,10.907540776166616,85.85027619368057,8.616883864284823,87.94715056002514,10.386449855800848,86.59104021892799,12.179458931532627
ME,H2,47.988606524502714,189.3889451045562,72.59797724001683,17.246035046404533,85.56408113286976,15.033941215365308,91.55317135201946,12.55197569837554,98.13605902092652,13.235383548755133,94.38127359683958,10.36484533049705
MK,H2,47.95210740203431,181.1464939273042,71.94595981903844,42.0457038533827,84.54763486325949,35.14959601490214,89.66284579801797,21.684004574991953,97.71258099580734,13.51576114452888,94.30462289045522,11.081666178940834
NL,H2,47.218197838299325,36.88955194479288,68.94430111785681,7.003846070534346,81.98121142712985,3.580930976725467,83.26742561379292,4.561417994098595,82.351275906742,9.090020545454696,80.93465440768391,10.390780056069955
NO,H2,47.218198106960166,12.306432613130294,68.94430219040467,6.966046766965285,81.98121243042706,4.543743394580381,83.16251615276477,4.584234969291542,84.7474553409579,5.346997544847603,86.45665841044118,4.5969111730244885
PL,H2,48.350403346639695,42.15731618749846,68.94430196946882,7.923552647820498,81.98121246831036,4.912692376304056,87.31082067939256,4.758951800303169,87.44995722242352,10.38491197994587,88.24311904820033,12.538291882979047
PT,H2,47.21784912670562,25.32059552819828,68.9442634058712,18.554900373732195,81.98119592039446,12.818847560198652,87.31081593616499,10.310434463184446,91.60947707637376,11.926580127913638,87.35595346710686,7.443968614619084
RO,H2,47.21819169108281,39.98186073323567,68.94429356417965,13.383354403862873,81.98119549170416,12.354701608702651,87.31081781349552,8.474740769211355,96.33106423431296,12.60539000918622,94.17073342839235,11.035358532413545
RS,H2,48.13412494548351,180.81210003157668,73.40000673140251,16.63439091911693,86.2303096650925,24.364133523147743,91.70358541315372,25.82527705397725,97.65722989743358,13.355248932082304,94.19799396342,10.625667434615444
SE,H2,47.92671726342259,12.26475685984778,72.15943691565501,15.770758323191696,82.10232327973999,7.557280693818789,82.628169126166,6.966159742107151,86.23885580834883,7.577203668985128,82.93054549841004,7.710219242327549
SI,H2,48.44406326827002,206.8301694810621,73.45179336023075,16.958433382735848,85.94530436160736,14.637471462832012,90.85983310463968,11.681461795603816,95.39559319294028,12.25138774395098,93.7551357861534,10.83201996995416
SK,H2,47.218190842003054,206.88540937850348,68.94429729245587,22.562614254688583,81.98117441699341,19.160669274827512,87.31081544821228,17.60928382692586,91.8287457177952,11.958377037750775,92.70711358447537,12.02975151583867
WL,H2,47.366416036029506,165.6187514411273,70.85638733111317,8.42234335034203,83.89051470473697,8.15304100014315,86.22221366655296,4.625658872205948,86.22917683501845,8.411028801659617,84.78811685002863,10.58625081618307
