country,sector,year,Curtailment,Available
CH,Onwind,2050,45.14695388496027,5277.016028380078
CH,Solar,2023,0.7870977692597817,6347270.508246636
CH,Solar,2030,50.29672434677997,7031192.5404859595
CH,Solar,2035,15302.831638328926,13771948.0970004
CH,Solar,2040,257696.8992235056,20923479.24488974
CH,Solar,2045,282973.44023744966,22831357.96453773
CH,Solar,2050,173082.6690322086,22818318.7458894
CZ,Onwind,2023,0.784105778934027,501048.6007035204
CZ,Onwind,2030,3.941044179887701,501055.070660543
CZ,Onwind,2035,2.864601559759115,501057.832596297
CZ,Onwind,2040,3.2677668810890665,468587.4779477557
CZ,Onwind,2045,22.494098946544845,186642.19603729463
CZ,Onwind,2050,21.149500866800008,13466583.56503689
CZ,Solar,2023,0.6095055729549479,2395968.8664754946
CZ,Solar,2030,15.852054033447928,2396000.2240211824
CZ,Solar,2035,293.4735543826422,5269501.283639179
CZ,Solar,2040,8721.342781750895,10831457.000484532
CZ,Solar,2045,75529.31462016335,22201397.116758395
CZ,Solar,2050,81705.32590678765,22201399.958451793
DE,Hydroelectricity,2023,1.5132679802168227,18220736.49081754
DE,Hydroelectricity,2030,2.1725441286581972,18220736.49081754
DE,Hydroelectricity,2035,2864.8240461987234,18220736.49081754
DE,Hydroelectricity,2040,4295.745489759578,18220736.49081754
DE,Hydroelectricity,2045,20887.39784029401,18220736.49081754
DE,Hydroelectricity,2050,42544.00800725553,18220736.49081754
DE,Offwind,2023,1.506425760647384,36518678.174686424
DE,Offwind,2030,44.54649063404629,345110915.55272496
DE,Offwind,2035,7698.05825086317,345110984.81019926
DE,Offwind,2040,11395.115379582769,368829117.57497114
DE,Offwind,2045,149693.11383385095,387323366.96224594
DE,Offwind,2050,60006.087394839735,373410041.753812
DE,Onwind,2023,1.5517990449841492,100963218.01429734
DE,Onwind,2030,16.67366611072819,90883810.09272093
DE,Onwind,2035,52311.34421044968,90883828.37663606
DE,Onwind,2040,6383.779024755526,70786150.49857159
DE,Onwind,2045,239019.63584151812,154009634.61607477
DE,Onwind,2050,425954.4693001643,218619919.9293525
DE,Solar,2023,0.8214330684945895,77333437.96659966
DE,Solar,2030,150602.14115686156,77333564.83759817
DE,Solar,2035,407935.0192672256,100556014.68927675
DE,Solar,2040,469381.9456256083,146215264.34416538
DE,Solar,2045,8255021.79934711,196603638.63709435
DE,Solar,2050,10729508.46728692,226496428.8930224
DK,Offwind,2023,4.015179329636612,11661919.249743523
DK,Offwind,2030,1350.1897219762752,39770150.834658325
DK,Offwind,2035,289167.61626790476,85590251.86439624
DK,Offwind,2040,498932.32118787663,131577853.2426872
DK,Offwind,2045,1011114.588587155,131868979.82776748
DK,Offwind,2050,3333492.3494568625,199257258.5860142
DK,Onwind,2023,4.152830999018603,17564343.005906858
DK,Onwind,2030,1644.495853754991,65297540.735662214
DK,Onwind,2035,98697.08656840325,65297583.277598225
DK,Onwind,2040,419372.09831025265,87626172.46339598
DK,Onwind,2045,2044713.5844077307,175956592.37208372
DK,Onwind,2050,2902691.420860298,268477629.31807786
DK,Solar,2023,1.8375110484939992,3469832.7340727597
DK,Solar,2030,8193.260713713347,3469850.126832008
DK,Solar,2035,83677.9657731934,3469859.6808994375
DK,Solar,2040,375013.0713118269,5979458.481487898
DK,Solar,2045,1049518.1565811448,11189803.345287926
DK,Solar,2050,1007665.346258968,11189807.110279655
EE,Offwind,2023,0.0,0.0
EE,Offwind,2030,2.585637473500202,48.33939887150212
EE,Offwind,2035,3.3995468907643827,7714832.438632537
EE,Offwind,2040,5077.102735006466,15429665.031946613
EE,Offwind,2045,6885.643145246527,15429669.411053568
EE,Offwind,2050,67976.06529548018,26345377.950892355
EE,Onwind,2023,1.118517742192537,1074803.4847190983
EE,Onwind,2030,2.244918531372281,1074813.4049646156
EE,Onwind,2035,2.8727025380769975,1074815.2824060095
EE,Onwind,2040,5759.836726845042,997296.9458196576
EE,Onwind,2045,28844.155449715163,804744.9702888639
EE,Onwind,2050,20224.972712324234,279599.58575663436
EE,Solar,2023,0.5910485562851289,647486.8721039254
EE,Solar,2030,1.510059148366226,647494.6708057463
EE,Solar,2035,365.1117833402454,647505.4353380554
EE,Solar,2040,6759.80539267997,1700847.135786522
EE,Solar,2045,14760.982849233067,2845631.9899923746
EE,Solar,2050,130401.61356314344,2845633.0061689196
ES,Hydroelectricity,2023,1.0153006210286413,658882.395986923
ES,Hydroelectricity,2030,0.1403688681916619,658882.395986923
ES,Hydroelectricity,2035,2.4224668474260262,658882.395986923
ES,Hydroelectricity,2040,13.14056899238722,658882.395986923
ES,Hydroelectricity,2045,19.75960242677299,658882.395986923
ES,Hydroelectricity,2050,23.587652904527346,658882.395986923
ES,Offwind,2023,0.0,0.0
ES,Offwind,2030,13.623115318558748,9869011.133759892
ES,Offwind,2035,61.92465388762854,17952689.196493406
ES,Offwind,2040,23.876840527169943,17952701.909483794
ES,Offwind,2045,193.6717896756605,18537809.134230707
ES,Offwind,2050,70.63292098810052,18537819.70718592
ES,Onwind,2023,7986191.787573703,47693718.26394331
ES,Onwind,2030,4294687.177371943,44305667.62330594
ES,Onwind,2035,3201752.6041519917,44305675.35679084
ES,Onwind,2040,578282.0263525988,32461286.51995922
ES,Onwind,2045,441.9207232742201,36680836.39301701
ES,Onwind,2050,435.7111742625424,46160858.2117031
ES,Solar,2023,815311.7370001813,42012264.92244388
ES,Solar,2030,2388111.7053622403,123561403.09125549
ES,Solar,2035,2136190.421969815,145523696.54563594
ES,Solar,2040,2436047.691916349,195861351.4708032
ES,Solar,2045,4261185.8829364,231139284.5167493
ES,Solar,2050,7168365.363781551,257390619.73837423
FI,Hydroelectricity,2023,2.4596381924830784,6928852.111652074
FI,Hydroelectricity,2030,0.2314107653956121,6928852.111652074
FI,Hydroelectricity,2035,0.0520904442618501,6928852.111652074
FI,Hydroelectricity,2040,27.631557258142628,6928852.111652074
FI,Hydroelectricity,2045,421.3725737838737,6928852.111652074
FI,Hydroelectricity,2050,12957.7439543824,6928852.111652074
FI,Offwind,2023,1.30664401259807,259360.7373622856
FI,Offwind,2030,11.349700785346228,4571013.875440622
FI,Offwind,2035,4.653948058537203,13460847.189804545
FI,Offwind,2040,500.64186403456864,22387233.174293697
FI,Offwind,2045,4127.256008605221,92214243.14504623
FI,Offwind,2050,192107.81848665263,213836221.07570297
FI,Onwind,2023,2.5235262688432867,13477235.730209311
FI,Onwind,2030,4.485794564313136,13402886.384349164
FI,Onwind,2035,1.2329451239914295,13402890.015347509
FI,Onwind,2040,65.32422285261993,13316795.065097596
FI,Onwind,2045,45.06941852160005,13143220.852367092
FI,Onwind,2050,8106.163160797525,11573196.294221437
FI,Solar,2023,0.835649997425444,720005.7457838526
FI,Solar,2030,3.559220678202347,720017.9721683384
FI,Solar,2035,1.6144982889882535,720024.2008927024
FI,Solar,2040,93.6655754836592,4012057.453438224
FI,Solar,2045,1886.0044808808664,8385446.026719032
FI,Solar,2050,405434.3872637822,8385448.647170321
FL,Offwind,2023,1.4847127574457004,7739554.770891165
FL,Offwind,2030,10.930602648405497,38150438.975691564
FL,Offwind,2035,0.497627818484799,38150439.65360678
FL,Offwind,2040,0.7865284129905663,38150439.65444347
FL,Offwind,2045,1456.9515507368749,38152195.23091388
FL,Offwind,2050,1096.8541242673225,38156801.007847205
FL,Onwind,2023,1.5006606975561718,6423993.793542634
FL,Onwind,2030,18.64181230807447,9314247.32964909
FL,Onwind,2035,3.778367194983245,9314256.404014368
FL,Onwind,2040,15.221517615288134,9278280.857196271
FL,Onwind,2045,1542.361125757125,8445593.736676084
FL,Onwind,2050,5753.540757106103,11436144.56645343
FL,Solar,2023,0.8385736729910906,7233867.50041128
FL,Solar,2030,2269.8910709020306,7233969.216101572
FL,Solar,2035,3846.9162072711983,8580948.366682485
FL,Solar,2040,74465.29128250682,15600873.384084469
FL,Solar,2045,417362.6509147136,19176223.507544443
FL,Solar,2050,565175.4883567584,19176234.840929605
FR,Hydroelectricity,2023,1.8752988544349751,29823992.98871797
FR,Hydroelectricity,2030,0.2061315092750177,29823992.98871797
FR,Hydroelectricity,2035,0.320805827839477,29823992.98871797
FR,Hydroelectricity,2040,0.4343398153429767,29823992.98871797
FR,Hydroelectricity,2045,1.2223405267196874,29823992.98871797
FR,Hydroelectricity,2050,1181.005615728318,29823992.98871797
FR,Offwind,2023,0.7438724816393307,38702.32617634063
FR,Offwind,2030,23.358419460220706,36180299.2849737
FR,Offwind,2035,12.846960617151282,71153297.31873235
FR,Offwind,2040,18.671821449102147,121451794.34531182
FR,Offwind,2045,114.1836456936736,232283501.44658825
FR,Offwind,2050,17796.6935832308,304656138.2481691
FR,Onwind,2023,1.9347040629328167,39483216.39553932
FR,Onwind,2030,14.023595567251252,39415695.233026
FR,Onwind,2035,3.9133421519011673,39415738.49398929
FR,Onwind,2040,13.485264941366474,93295689.22240184
FR,Onwind,2045,77.41768697310096,338039041.79251593
FR,Onwind,2050,16008.876668477214,401855513.96882266
FR,Solar,2023,1.034207213926007,23179586.9845526
FR,Solar,2030,39.83920894564396,40472194.37487978
FR,Solar,2035,140.23411699970933,54655744.07221428
FR,Solar,2040,640.515165881586,84654015.43370545
FR,Solar,2045,544292.8735179207,137488611.58964247
FR,Solar,2050,2800685.9723878764,196725602.00542468
GB,Hydroelectricity,2023,1.740417977927187,4582411.776646385
GB,Hydroelectricity,2030,181.2027824925834,4582411.776646385
GB,Hydroelectricity,2035,3406.7573776287254,4582411.776646385
GB,Hydroelectricity,2040,9191.928952515937,4582411.776646385
GB,Hydroelectricity,2045,38857.81273943433,4582411.776646385
GB,Hydroelectricity,2050,71788.6406071019,4582411.776646385
GB,Offwind,2023,4.0899618632162245,65569386.95477885
GB,Offwind,2030,205847.83688894316,257282250.54066023
GB,Offwind,2035,841494.5327329052,362650610.5546608
GB,Offwind,2040,1183583.4979797527,462527867.5229773
GB,Offwind,2045,1382115.2769426904,476917840.5670711
GB,Offwind,2050,6579615.505177378,811400953.246356
GB,Onwind,2023,2341.3238953380223,51119917.36419088
GB,Onwind,2030,58530.19201736592,49695835.64199507
GB,Onwind,2035,182594.73122783104,49695910.26071864
GB,Onwind,2040,555578.8771674762,139908682.83906782
GB,Onwind,2045,4521550.96602707,319896909.1378355
GB,Onwind,2050,4741902.791698787,427287357.78051734
GB,Solar,2023,1.972217630386977,14494165.4014523
GB,Solar,2030,805593.6505204054,14494246.61620124
GB,Solar,2035,1522467.7473405742,41052431.07453746
GB,Solar,2040,5034001.099562944,81336481.88713652
GB,Solar,2045,9893032.258125167,116571285.50859112
GB,Solar,2050,11513206.92548871,125827020.95972423
GR,Hydroelectricity,2023,0.7567193731979294,244234.81218132348
GR,Hydroelectricity,2030,43.33439670043758,244234.81218132348
GR,Hydroelectricity,2035,22.492543614178786,244234.81218132348
GR,Hydroelectricity,2040,46.45245090740675,244234.81218132348
GR,Hydroelectricity,2045,64.3112795278938,244234.81218132348
GR,Hydroelectricity,2050,19.541275206268956,244234.81218132348
GR,Offwind,2023,0.0,0.0
GR,Offwind,2030,94.28416720287493,36175078.60648537
GR,Offwind,2035,110.44308598564125,40126838.64514428
GR,Offwind,2040,145.12000437707172,42837984.60373955
GR,Offwind,2045,912.4326977423048,60138592.81117402
GR,Offwind,2050,109.25450777228092,62245893.73391596
GR,Onwind,2023,1.2179870103915762,3217473.692618896
GR,Onwind,2030,40.72782135991918,3078183.9896553988
GR,Onwind,2035,48.74576882485347,3078184.500040973
GR,Onwind,2040,74.53356922831611,2914856.888345953
GR,Onwind,2045,360.7507259604758,2417474.7273892383
GR,Onwind,2050,26.081557391533465,1928721.4562261144
GR,Solar,2023,0.7535068202101672,10139282.616782064
GR,Solar,2030,194615.0396753475,22087520.723639775
GR,Solar,2035,394461.2151543583,25014269.94497601
GR,Solar,2040,995637.6053200712,34062330.742255926
GR,Solar,2045,1392047.0279185958,34062334.639168516
GR,Solar,2050,977358.2461309792,34062344.96037164
HR,Hydroelectricity,2023,1.0328840435245883,1018211.6865728692
HR,Hydroelectricity,2030,1.8819133988314096,1018211.6865728692
HR,Hydroelectricity,2035,0.8757656881344333,1018211.6865728692
HR,Hydroelectricity,2040,1.1266418048355291,1018211.6865728692
HR,Hydroelectricity,2045,814.3335871836686,1018211.6865728692
HR,Hydroelectricity,2050,640.0843734101151,1018211.6865728692
HR,Offwind,2023,0.0,0.0
HR,Offwind,2030,3.660540949342407,1272058.9070859463
HR,Offwind,2035,2.3412853562533087,2132570.072831509
HR,Offwind,2040,6.097518334291116,2856352.4295714963
HR,Offwind,2045,2927.074284814876,2856353.782502306
HR,Offwind,2050,2922.4963678913036,2856356.461161385
HR,Onwind,2023,0.855695432482658,870304.4110086549
HR,Onwind,2030,1.2833334899906166,870306.0905602847
HR,Onwind,2035,1.297538696613155,870306.566090916
HR,Onwind,2040,1.243309722171326,870307.5709639429
HR,Onwind,2045,206.58328349858,814425.9533303351
HR,Onwind,2050,123.23264414054825,554919.7687070926
HR,Solar,2023,0.5305808279544506,543273.3895336259
HR,Solar,2030,17.06114875960268,3315905.8667817237
HR,Solar,2035,288.70928006909344,3355454.9153371817
HR,Solar,2040,1054.2565264308478,5950892.441900083
HR,Solar,2045,103902.21947823172,9164832.127715567
HR,Solar,2050,124793.12473563258,9164834.724192243
HU,Hydroelectricity,2023,0.6077058214390775,78124.55766784659
HU,Hydroelectricity,2030,1.4419253251437767,78124.55766784659
HU,Hydroelectricity,2035,2.0961361520507067,78124.55766784659
HU,Hydroelectricity,2040,2.840025863600576,78124.55766784659
HU,Hydroelectricity,2045,34.32465113878356,78124.55766784659
HU,Hydroelectricity,2050,15.91423719008047,78124.55766784659
HU,Onwind,2023,0.7909556527817465,442518.1545754332
HU,Onwind,2030,1.6620043647383969,442522.43083691265
HU,Onwind,2035,0.6226003879575666,442523.74415192986
HU,Onwind,2040,1.050665982939837,420071.0724581305
HU,Onwind,2045,11.148856240496428,55491.30957347426
HU,Onwind,2050,12.980132361659855,6271755.601295763
HU,Solar,2023,0.6829658732801627,6655810.657488037
HU,Solar,2030,10.9994940076912,8768313.423637517
HU,Solar,2035,312.69692553946084,13174203.93073392
HU,Solar,2040,17621.734222491094,19214456.594613593
HU,Solar,2045,244876.97902768705,27110046.482575662
HU,Solar,2050,261199.12978872305,29121865.613513257
IE,Hydroelectricity,2023,1.4678199698249266,590267.2811059924
IE,Hydroelectricity,2030,37720.42675711196,590267.2811059924
IE,Hydroelectricity,2035,56475.97862490115,590267.2811059924
IE,Hydroelectricity,2040,64863.1063215231,590267.2811059924
IE,Hydroelectricity,2045,48890.43417941568,590267.2811059924
IE,Hydroelectricity,2050,57104.073716603554,590267.2811059924
IE,Offwind,2023,1.0691259560458428,112190.00259917988
IE,Offwind,2030,265251.6412003469,22887024.482150663
IE,Offwind,2035,457011.48799377616,37075105.902639605
IE,Offwind,2040,455012.39825376385,51267849.0761045
IE,Offwind,2045,72883.93900222602,51268782.76704385
IE,Offwind,2050,550110.1410637579,70809672.91626796
IE,Onwind,2023,11060.529452160195,14861383.272485742
IE,Onwind,2030,88278.73498097352,14499319.4390885
IE,Onwind,2035,346799.5390646688,14499324.907606162
IE,Onwind,2040,378264.0174072195,13406577.794945125
IE,Onwind,2045,328840.08256199845,10618439.622398056
IE,Onwind,2050,269981.4184327405,7321689.568449045
IE,Solar,2023,0.9792934821557884,673860.4446796572
IE,Solar,2030,88682.45706370953,673872.0898562224
IE,Solar,2035,105182.61402313031,673885.5063353502
IE,Solar,2040,571682.3968660282,4816297.38595552
IE,Solar,2045,1117458.4172673651,8378852.019451216
IE,Solar,2050,1071440.3068319876,8378853.384502557
IT,Hydroelectricity,2023,58.910198055524745,31449253.946662504
IT,Hydroelectricity,2030,3208.8476019934524,31449253.946662504
IT,Hydroelectricity,2035,8924.374763860294,31449253.946662504
IT,Hydroelectricity,2040,11480.418273103916,31449253.946662504
IT,Hydroelectricity,2045,94.25670686089012,31449253.946662504
IT,Hydroelectricity,2050,67.16938462686221,31449253.946662504
IT,Offwind,2023,0.0,0.0
IT,Offwind,2030,37.2361130903213,20722199.793556783
IT,Offwind,2035,42798.451615839374,33056665.47319133
IT,Offwind,2040,62508.64767404025,42618056.320427835
IT,Offwind,2045,79.2464841992378,42618065.552287206
IT,Offwind,2050,213.94132473879495,46823300.53009429
IT,Onwind,2023,811557.7752365104,12552336.988741968
IT,Onwind,2030,11873.8000024444,12182131.86218904
IT,Onwind,2035,93429.79777091868,12182138.182983289
IT,Onwind,2040,115418.11708435498,10885162.935953831
IT,Onwind,2045,237.66622421720123,53171145.57893225
IT,Onwind,2050,198.0534995549913,63929891.20576884
IT,Solar,2023,24809.94394807402,39677738.917587206
IT,Solar,2030,841026.1372368952,156809145.78293958
IT,Solar,2035,1976573.9243653796,192368002.6276621
IT,Solar,2040,2729253.8841756955,233432439.0533184
IT,Solar,2045,5830553.020007897,250563383.1941657
IT,Solar,2050,8028471.091564773,282935715.54315925
LT,Hydroelectricity,2023,0.9886687300203328,510444.5829722692
LT,Hydroelectricity,2030,0.1888791896901871,510444.5829722692
LT,Hydroelectricity,2035,0.0541357636073662,510444.5829722692
LT,Hydroelectricity,2040,552.7115011888596,510444.5829722692
LT,Hydroelectricity,2045,5288.015290736506,510444.5829722692
LT,Hydroelectricity,2050,7187.402099932133,510444.5829722692
LT,Offwind,2023,0.0,0.0
LT,Offwind,2030,2.892415904468,7051302.370299371
LT,Offwind,2035,6.52155674011526,12087850.786405876
LT,Offwind,2040,5100.571629841464,17749340.163842045
LT,Offwind,2045,1586.198078885641,17749342.12773835
LT,Offwind,2050,31715.65950059113,20711393.59312304
LT,Onwind,2023,1.268027877513831,2682713.2381242956
LT,Onwind,2030,2.9427359910473205,2682721.106522289
LT,Onwind,2035,2.8904818705970308,2682723.4782805694
LT,Onwind,2040,5701.430216141154,2682727.7053162595
LT,Onwind,2045,31879.283901517567,2407365.518590085
LT,Onwind,2050,26007.07540028114,1775282.606602652
LT,Solar,2023,0.6241248807611834,1100652.4280643568
LT,Solar,2030,2.559881695505178,1100667.442564049
LT,Solar,2035,1677.229203255839,1100684.587387856
LT,Solar,2040,16302.911522846218,2114786.462351362
LT,Solar,2045,33445.216198340015,4144097.978520555
LT,Solar,2050,341533.0276103051,6391104.46883053
LU,Hydroelectricity,2023,0.8106205035128315,213585.97190994525
LU,Hydroelectricity,2030,0.3615757729653044,213585.97190994525
LU,Hydroelectricity,2035,0.9674935725347352,213585.97190994525
LU,Hydroelectricity,2040,0.6763042035582849,213585.97190994525
LU,Hydroelectricity,2045,16.0505895638477,213585.97190994525
LU,Hydroelectricity,2050,55.25399399121123,213585.97190994525
LU,Onwind,2023,0.8264183205595081,439817.97205201583
LU,Onwind,2030,3.3120024431656883,412922.7154738015
LU,Onwind,2035,1.702693110962901,412924.33462848695
LU,Onwind,2040,2.6105212078353257,372577.8411184198
LU,Onwind,2045,52.054072976670085,372578.8940487761
LU,Onwind,2050,75.71004656785705,334024.77280834573
LU,Solar,2023,0.5145779970722896,405234.7528538792
LU,Solar,2030,32.23103118722535,405240.9759386532
LU,Solar,2035,226.3564498510281,468564.8315030076
LU,Solar,2040,600.488765299075,1409865.9199184396
LU,Solar,2045,20617.263175639288,1554013.919888534
LU,Solar,2050,24636.339259512904,1531568.85003496
LV,Hydroelectricity,2023,1.4109217836494707,2838000.0000000014
LV,Hydroelectricity,2030,0.3291246919564798,2838000.0000000014
LV,Hydroelectricity,2035,0.8042689293033192,2838000.0000000014
LV,Hydroelectricity,2040,837.8668629851159,2838000.0000000014
LV,Hydroelectricity,2045,5090.079678995911,2838000.0000000014
LV,Hydroelectricity,2050,6245.534858039044,2838000.0000000014
LV,Offwind,2023,0.0,0.0
LV,Offwind,2030,2.737322575373109,2151103.382559513
LV,Offwind,2035,3.7282557602902866,3226654.534587291
LV,Offwind,2040,5325.1131071323,4302208.038400508
LV,Offwind,2045,13187.223382653996,4302212.08718464
LV,Offwind,2050,59824.08880702483,20049281.723421294
LV,Onwind,2023,0.8431586465531705,322209.0861438823
LV,Onwind,2030,2.0706188374943713,322216.2888383724
LV,Onwind,2035,1.9143103051121657,322218.1571531282
LV,Onwind,2040,2232.01479160861,265786.2761532841
LV,Onwind,2045,15238.100167253926,265787.94497521524
LV,Onwind,2050,11562.276538556333,174283.37938601815
LV,Solar,2023,0.499919089235703,335506.7648885941
LV,Solar,2030,1.5414348168381888,335515.5268608894
LV,Solar,2035,407.7510409164544,335752.35475444526
LV,Solar,2040,4493.027260714068,1535912.846428702
LV,Solar,2045,11004.259448868012,3831192.1762215993
LV,Solar,2050,135910.4169200483,3831196.79153271
ME,Hydroelectricity,2023,0.535253940304122,27794.97499566621
ME,Hydroelectricity,2030,1.4854218485408492,27794.97499566621
ME,Hydroelectricity,2035,1.2113956322476749,27794.97499566621
ME,Hydroelectricity,2040,2.5170666680579306,27794.97499566621
ME,Hydroelectricity,2045,29.577780543494935,27794.97499566621
ME,Hydroelectricity,2050,11.309294442342187,27794.97499566621
ME,Offwind,2023,0.0,0.0
ME,Offwind,2030,0.2589805666938912,0.835567005813064
ME,Offwind,2035,0.1796460521071901,1.1455769575611443
ME,Offwind,2040,0.2219692485105969,1.493167166137437
ME,Offwind,2045,0.1438342181331528,1.6189635768812545
ME,Offwind,2050,0.1397512054862652,1.822244509076646
ME,Onwind,2023,0.3090828183341658,43499.34256721232
ME,Onwind,2030,0.2455687339854038,43499.53584891947
