country,sector,2030,2040,2050
SK,Battery,8.13429531110722e-06,1.291264420743627e-05,1.7629759597647658
SK,Coal/Lignite,0.3467114946897497,0.3061371438459726,0.2452892491259067
SK,Fuel Cell,4.201350261357416e-07,2.3152687520658266e-07,1.792091321640097e-07
SK,Gas,0.9808280064089784,0.9808268159521012,0.5600003113851137
SK,Hydroelectricity,2.4278129999999996,2.4278129999999996,2.4278129999999996
SK,Nuclear,1.9400005097540909,1.9400003411753155,1.9400001723385092
SK,Oil,9.087924147956724e-07,3.153114984333051e-07,1.5460526287546398e-07
SK,Onwind,1.2362607174848747e-06,1.0040931023011547e-06,1.0269745250576756e-06
SK,Solar,6.078579275637948,11.506147345752137,16.933723745245487
SK,Solid Biomass,4.01598681102476e-07,1.7832378775478494e-07,8.987923665972105e-08
SK,V2G,4.3295175,10.390842,14.7203595
