country,sector,year,cfs
AT,Decentral heat production,2040,0.5302763591200985
AT,Decentral heat production,2045,0.4580041955898261
AT,Decentral heat production,2050,0.4170375505310411
AT,Direct Air Carbon Capture,2030,0.1587133410432836
AT,Direct Air Carbon Capture,2035,0.1587133410432836
AT,Direct Air Carbon Capture,2040,0.1023577379723834
AT,Direct Air Carbon Capture,2045,0.2353478898121122
AT,Direct Air Carbon Capture,2050,0.3708828191590624
AT,Fuel Cell,2030,0.2519567492262715
AT,Fuel Cell,2035,0.2519567492262715
AT,Fuel Cell,2040,0.1811515745064785
AT,Fuel Cell,2045,0.205012366677657
AT,Fuel Cell,2050,0.1578146675314476
AT,Gas,2023,0.5429999602505872
AT,Gas,2030,0.1447390656117066
AT,Gas,2035,0.1447390656117066
AT,Gas,2040,0.1599317475141678
AT,Gas,2045,0.1488651385577014
AT,Gas,2050,0.0689965329169428
AT,Gas CC,2030,0.1859366874045555
AT,Gas CC,2035,0.1859366874045555
AT,Gas CC,2040,0.1851121217021079
AT,Gas CC,2045,0.1972362035742573
AT,Gas CC,2050,0.1059688317545981
AT,Gas CHP,2023,0.4074054390902676
AT,Gas CHP,2030,0.1573888101895509
AT,Gas CHP,2035,0.1573888101895509
AT,Gas CHP,2040,0.167216318389689
AT,Gas CHP,2045,0.0665345080160501
AT,Gas CHP,2050,0.0375606899740291
AT,Gas CHP CC,2023,0.5857853333839993
AT,Gas CHP CC,2030,0.3232097809878361
AT,Gas CHP CC,2035,0.3232097809878361
AT,Gas CHP CC,2040,0.3390166723973826
AT,Gas CHP CC,2045,0.4141207841686508
AT,Gas CHP CC,2050,0.2115034702892886
AT,Hydroelectricity,2023,0.3393150887385943
AT,Hydroelectricity,2030,0.5159502390484244
AT,Hydroelectricity,2035,0.5159502390484244
AT,Hydroelectricity,2040,0.5227507216673888
AT,Hydroelectricity,2045,0.53790059662383
AT,Hydroelectricity,2050,0.5228315336355702
AT,Hydrogen production,2023,0.0231726838911701
AT,Hydrogen production,2030,0.4028324816373144
AT,Hydrogen production,2035,0.4028324816373144
AT,Hydrogen production,2040,0.4239439153692632
AT,Hydrogen production,2045,0.4175230516449255
AT,Hydrogen production,2050,0.4761430824898717
AT,Hydrogen turbines,2030,0.0890693855534085
AT,Hydrogen turbines,2035,0.0890693855534085
AT,Hydrogen turbines,2040,0.0923546042810562
AT,Hydrogen turbines,2045,0.1099619062084858
