countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
GR,elec,61.1652478225628,3.4358102797465415,66.57585827283349,21.537274270852343,64.01172807979596,23.345043560623555,59.61545048062406,27.452862966108313,58.48105480552093,37.19392114863599,59.83760569806755,42.33775341945596
HR,elec,63.5477305867887,1.3841616607985638,69.63627388539634,16.09793588032728,66.86320996581846,20.89719054596517,62.57548820638051,26.990900592652302,63.419087220516246,38.01550411990418,65.40008766004767,43.389868282763366
HU,elec,63.41757068679857,2.005425562101868,68.3998676228952,16.596680461755902,66.21152519247481,21.506548424855225,62.781233885663745,28.119684365675592,63.464393549171064,38.823224604649994,65.60908376901966,43.63448462277263
IE,elec,49.92152454462361,11.702077377341212,51.52944932036026,33.167985673193094,49.81080564883287,34.893662705738976,47.66613879261837,35.3112900501238,49.61831318593906,38.72787306129128,49.481943917291986,38.27787414419691
IT,elec,52.18997475038087,10.13259074484228,70.40692801002649,20.99211939890458,67.75097356085219,26.46810050424088,64.02434528126562,32.073657809240025,68.31632365249897,44.10617413988669,64.22520011603704,49.48599803641622
LT,elec,57.467236087377145,4.165253653730938,61.269006260938696,16.65731446903003,53.01672490558715,20.229412199187177,45.614893404760664,22.919536772668188,48.18825661863536,27.852575243092183,53.99758652933454,31.445427950353924
LU,elec,58.157059694266955,5.184880359712127,60.69580093345459,22.326119483537877,61.05860579105105,26.74469957832064,62.07995813495122,38.98794822624932,61.89552803355294,43.732803483367555,61.44870817242235,42.00066972791972
LV,elec,56.99923250343995,3.886876860198156,61.26900629632219,16.65731418079963,53.01672485468611,20.229412076105973,45.61489330888359,22.919536578064875,48.18825659275845,27.85257516464959,53.99758667019389,31.445427865328607
ME,elec,63.107218832935395,1.6947847700436536,70.11077660919912,16.090557773729024,66.69802799550946,21.345089403602547,61.78247989399819,26.992886387725804,61.714028044224975,37.3574716834331,63.42631029598054,42.335760294658414
MK,elec,64.27027388053816,1.2087170890323986,68.41859855097886,18.70384416056306,65.00405055727047,22.81031556969606,59.94229326239717,27.476317728049008,59.99152808668662,37.53422526896104,61.72941569204356,41.97171786641756
NL,elec,55.51275367515035,5.26173312403367,59.722314627495415,23.370631850371712,57.75715700229983,29.368188195773357,56.003274580631185,41.73444209379691,56.83478594461235,44.86318401666399,53.04256923222362,39.86875701548835
NO,elec,28.799470349958497,2.87229614494011e-07,46.77240115231736,5.443820955266036,42.345507554118306,6.922858670430689,40.28437947719395,6.592921898165312,41.69431483719704,6.853141631844236,50.85388718728281,8.664052822280793
PL,elec,67.44028900870134,4.807454780181319,64.82183418809923,20.68148015785678,62.82947560493166,24.781324083817864,60.754652945595346,34.34803320220364,59.95403522370541,43.369483049817525,62.01033542363712,44.35537240303411
PT,elec,54.94322393473761,2.0740300734049075,63.6033765833878,18.40102864343584,60.01043782049287,19.13196989688708,56.33940197811541,23.199004833161325,53.76537569837403,26.92384739358605,49.60141328082778,22.4753745779631
RO,elec,64.55161850387654,0.5721321056735708,69.15404348986247,16.611043395227885,65.46587224600766,22.19347735848268,60.53884006190116,27.07278691765527,60.66770252496739,37.03696147581775,62.82608308957131,41.65892925005506
RS,elec,64.50691098139663,0.5953556180706533,69.88668757604017,16.222835105845135,66.32163903035406,21.605158239587304,61.341130255728395,27.17409622848372,61.36825292115243,37.54238290669358,63.167812264692465,42.40159925724975
SE,elec,29.25766549307949,1.7593181346375435,47.18710927134093,6.7664801943307396,43.20430133471184,9.572880499028331,41.873024260492144,11.007884197973668,43.85056444219822,13.373302284568396,48.21484271224707,16.162931492916133
SI,elec,60.63941664954552,2.3655018095612697,70.14897741812668,16.00564399384911,67.41873991161097,20.66838948392702,62.99259642981316,26.85114131233148,64.15666605669135,37.92511299657284,65.90996567936696,43.39007497335824
SK,elec,65.73166869624797,3.2798813400222895,66.33582055354454,18.07088778173858,65.24868000050813,22.706862509004992,63.85067776468549,31.998943367997747,65.36038230298091,41.550398543061405,67.18452089849077,43.765089914369085
WL,elec,52.90207783760727,5.275862850898199,59.45939959495224,22.686358871580858,59.98195687724847,27.922616652340636,61.16040355318543,44.30973466196903,60.72623545127407,45.314123534146674,58.99237857624543,40.029895610928406
AL,H2,48.34658859612833,23.012660995290823,71.91714899661805,3.314031484661742,83.70994836825606,1.3707502764436816,79.87902770176733,2.869198825556795,76.34267878896857,3.2353325288940886,84.70643914311455,14.440084638393488
AT,H2,48.2081718394119,204.65846536163113,73.78326050667886,4.581173989345058,82.97243794297464,1.97713153112386,81.25035827045959,2.0794075039647923,78.67125453419435,4.653483915723369,86.13157199787905,13.002092216863886
BA,H2,48.52036455743415,31.501947713843283,75.06157415967934,3.4624500764075483,80.89896100490631,1.4505852473570582,79.21878208802906,2.18016925655045,75.84665040133252,3.5822460963975904,85.19544273113944,13.7418655725733
BG,H2,47.21818626763614,224.5175982741873,68.94424671156243,3.203571343949992,77.36582620101409,1.3791162734436444,73.29111862223091,2.449852075709389,69.7879834785602,2.873794907417403,84.04433712755171,14.82058248438724
BX,H2,47.288573406231535,163.79312549290665,70.17778449783958,5.769734576731408,80.05056800756886,3.048872174131069,76.23328614445,4.4625924076930685,73.57272560056461,8.026775302660061,78.45009320412485,11.291340684519373
CH,H2,48.41620207900717,197.9747653373574,74.71203549220681,4.789336544878694,84.90878160938476,1.9283366446466528,80.65847407373231,2.5264581213736834,77.61871641167986,7.489049387243877,83.57179213754172,12.938158672105226
CZ,H2,47.98136233815561,207.04000714405535,71.18327402712929,5.972203465439365,81.85167801684618,2.3890080216328378,77.33237438273044,3.4719314926997353,74.7541331596615,5.957138298255068,83.79354924766938,12.837940473598962
DE,H2,47.21819767330096,37.47609681729747,68.94430007835074,6.718655955830337,79.59569020233387,3.0133717130082016,76.21116901227353,4.424590136232152,73.75516866999769,7.018994233587195,80.86808785378369,11.645733289324651
DK,H2,47.85585637351163,26.930270928164212,70.38190756477934,5.560004002899838,77.71803567004119,3.431787277041302,72.79145898813005,5.897317396774747,70.3883571762778,6.5142290456003735,75.06934920986325,9.564651892631373
