snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
carrier,Oil,Decentralized heat,Electricity,Centralized heat,H2,Centralized heat,Electricity,Electricity,NH3,Li ion,Methane,H2,Decentralized heat,Electricity,Electricity,Centralized heat,Decentralized heat,Centralized heat,Decentralized heat,Centralized heat,Centralized heat
sector,Fischer-Tropsch,Heat Pump,Offwind,Heat Pump,Electrolysis,Waste Heat,Onwind,Solar,Haber-Bosch,Storage ,Extraction,Ammonia Cracker,Gas Boiler,Battery,Hydroelectricity,Gas Boiler,Resistive heater,Resistive heater,Storage ,Storage ,Biomass CHP
2050-01-05 00:00:00,1.6894880666808358,4.144370732320685,3.9088431150730294,6.150225150099121e-07,7.9885238978725e-06,6.561206578079188,0.5146586152525768,,6.68644052044258,,1.7710824398458742,2.318174459757092,0.8802962402480974,0.023908090920070315,0.087321643405966,4.550291350980736e-07,1.0674375835325301e-07,6.338246146140219e-08,2.758569249260488e-07,2.51564112604293e-07,2.3786046786872997e-07
2050-01-05 03:00:00,1.6894881407884803,5.396125065678405,3.578640887968848,5.765847869857492e-07,0.5926273804030485,10.067018177596447,0.5103121361924557,,10.39323493784431,,1.7891852898948777,2.3181744440573353,1.7218866521100704,0.024375616016704262,0.0873193497569094,4.5480801543951505e-07,1.2512439743238966e-07,6.393613504090712e-08,0.054458324791795,2.4864940176733296e-07,2.401711644670109e-07
2050-01-05 06:00:00,1.6894881449714458,5.403325251022743,2.483325978864783,5.636918476312811e-07,0.5926100669372916,10.147140678170821,0.4818157101691271,0.0267111707931821,10.47970704859304,,1.8078597694108165,2.3181744500036343,1.8000357475785604,0.025777489759208325,0.08732257921188649,4.542108323698857e-07,1.294064639556011e-07,6.36971457677073e-08,0.0210150924968647,2.346114645135649e-07,2.409330104533884e-07
2050-01-05 09:00:00,1.6894881486153723,5.39761155595578,3.5365863116816545,8.319642182215077e-06,4.445127941415404e-06,9.073863135955644,0.5658540706300879,0.899410396348064,9.398150633021984,0.5146270555033374,1.8271125128328007,2.318174454303322,1.131463458946195,2.2311078981116747e-06,0.0873261480503443,4.582402223985797e-07,1.2603848438009837e-07,7.253762244695201e-08,3.2544096550331914e-07,2.2265892448958155e-07,2.441673226154576e-07
2050-01-05 12:00:00,1.6894881543902536,5.392581432837913,2.736946788401802,0.6554323307689265,2.7474125893188177e-06,8.099622510551487,0.4479672136562078,0.6753162093299635,8.346730785081565,1.0355205221959394,1.8473071966101533,2.3181744568174327,0.9368953683726828,2.256293092135673e-06,0.0873279033243123,4.634099124868646e-07,1.208747521839714e-07,7.277490234314639e-08,3.0289120845335037e-07,2.137323347779852e-07,2.477724063845475e-07
2050-01-05 15:00:00,1.6894882831017586,5.394259161235649,1.6676281114762053,0.8924574967786362,4.729939388055298e-07,8.489263850232563,0.1877059945346433,,8.767239367870726,1.4883796947207186,1.8686379250836815,2.318174458134971,1.3316781412638965,1.1902898501925404e-05,1.39532915074904,5.602046477335596e-07,1.3732309329768836e-07,7.634772375617522e-08,0.0025757601702901,3.276252366570481e-07,3.0425659108187285e-07
2050-01-05 18:00:00,1.6894881539921236,5.388718387917299,4.250364842933761,1.1388827593939508e-05,2.7626334893714793e-06,9.415609680393665,0.4902976465302141,,9.7669706623398,0.3173897621232449,1.8909921619279064,2.3181744591829982,1.3602415951270714,2.155988206244577e-06,0.08734116658315559,4.671443426359998e-07,1.4037121812699457e-07,7.35199745171989e-08,0.001512461374693,1.975197821094925e-07,2.483623918988976e-07
2050-01-05 21:00:00,1.6894881277874911,4.91603709373156,4.995432492950772,4.618069341852213e-06,1.2082910954051613e-05,6.789611830991577,0.641833663217457,,6.932939545718762,0.0,1.914452892364663,2.318174459606918,0.1332183454052554,1.7583901403326728e-06,0.0873598998953886,4.4772566525923035e-07,1.1558364541354453e-07,7.23762833792413e-08,3.246416392255461e-07,1.636758889256625e-07,2.3917155673676506e-07
2050-01-06 00:00:00,1.689488119193556,4.745594465816081,4.631313823339557,3.760858363168262e-06,0.5926284001442592,6.26611377219855,0.6246427424643858,,6.291222159183101,,1.9397532956019856,2.318174461301564,0.0302507348127171,1.6499709070419143e-06,0.0873785348941437,4.4378132473683555e-07,1.1436101113231417e-07,7.224895120665414e-08,2.957699967248516e-07,1.5330687178442881e-07,2.3675429590513466e-07
2050-01-06 03:00:00,1.689488126943592,5.396161433705255,4.914439910681052,2.483786155598293e-06,0.5926292515971913,9.561368601787024,0.7017762772994156,,9.847527463178944,,1.9670792746566297,2.3181744637383868,1.4277749052799635,1.5993131485594533e-06,0.08739356446862699,4.526628329511946e-07,1.3255732578143446e-07,7.312194216953842e-08,0.0170117920090391,1.5983071178426178e-07,2.396304511026679e-07
2050-01-06 06:00:00,1.6894881458552615,5.386270713519723,4.156161939099782,4.322471497884672e-06,3.124754678181256e-06,9.636676378672748,0.8302760538415785,0.2102945989721231,10.005550243191768,,1.995798643356264,2.318174465608562,1.481347051387945,2.127787422973016e-06,0.0874121222982389,4.650770479823207e-07,1.363461555421573e-07,7.300906578077468e-08,0.0220814476114203,1.600061586952425e-07,2.475123726140017e-07
2050-01-06 09:00:00,1.6894881500212096,5.402932534896594,2.5962861784999935,0.9029262058203104,2.47110312812507e-06,7.724945166224923,0.4172014100928021,2.239743433111986,7.942371488519448,,2.025987744952708,2.3181744663082657,0.8337284734261587,2.081673851050867e-06,0.08742116873625749,4.63992213599893e-07,1.1826089502253775e-07,7.229273940142517e-08,3.482951120260551e-07,1.4908456594472398e-07,2.4865086201617684e-07
2050-01-06 12:00:00,1.689488042525019,5.454114399249509,1.4992031566775115,0.9206149714407684,6.579474946459165e-06,7.407588379098789,0.2870111015014078,2.0170406724791423,7.599873043225322,0.0,2.05828145032914,2.318174493600525,0.5885611540122705,1.4220128699527377e-06,0.0874301043672166,4.708259205118091e-07,1.1878948435427597e-07,7.266557711500006e-08,3.473356124355773e-07,1.456831527111053e-07,2.4804910144938705e-07
2050-01-06 15:00:00,1.6894881135571085,5.477643088437785,0.9013223475295418,0.6428514297735461,4.2032691214950817e-07,8.274380261330556,0.1511517859279157,,8.53533248180794,1.3837970996864657,2.093137712636969,2.318174510483786,0.9463323692961084,2.158518551548187e-06,0.0874440703236886,6.338782301163021e-07,1.1407017233336169e-07,7.075456014477686e-08,9.725469872945249e-07,2.2019964145063965e-07,3.3077566437224874e-07
2050-01-06 18:00:00,1.68948871982258,5.452126108583329,0.759818487738741,1.2024900208226532,1.374314755075276e-07,1.7918645945637053,0.0862592245515274,,1.539270123264815,1.049105740590755,2.1305432908277444,2.318174483993346,0.9924745841304652,6.048874633130545e-06,0.3036106409387823,5.954719097882872,1.1445784885998741e-07,7.692784116393836e-08,5.118057270961365e-07,1.4867829323707388e-05,9.21063962157956e-07
2050-01-06 21:00:00,1.6894890336642678,4.862162366067536,1.2494493759274627,1.1966580489657264,9.946945277428781e-08,0.3655861602226166,0.1102862506434787,,1.5999564576413967e-06,0.0,2.164850538177345,2.3181744699422815,0.0302561219115544,1.2179744272707536e-05,1.395478740471468,4.829249725219189,1.0873863334928197e-07,7.65190728598298e-08,2.801286859012549e-07,7.815527839018827e-06,0.058102706885504
2050-01-07 00:00:00,1.6894886407831582,5.098450726993152,2.2580615874093626,1.1892461406080148,1.436975054302088e-07,3.7954311757268515,0.1392142299365645,,3.7015595835481654,,2.1983098960266805,2.3181744893811875,0.0700904974304312,3.781477298845553e-06,0.2116827436297718,1.764991273910761,1.114428932492073e-07,7.594168003200282e-08,2.5922409201451024e-07,9.312872665661936e-07,8.209075843191503e-07
2050-01-07 03:00:00,1.6894881996013729,5.403445511838846,2.711420991691454,0.1867344713744283,2.999703185670564e-07,10.474475562791177,0.1435541891742707,,10.909719259959534,,2.2350018453371625,2.318174509082478,2.057601664233789,1.0832310783055963e-06,0.08751483546923021,7.531690633722391e-07,1.4185899531745205e-07,7.233143499778852e-08,0.0911412567834993,2.420298619709242e-07,3.8570153731601347e-07
2050-01-07 06:00:00,1.6894883874524218,5.380245737098176,2.6717557956805797,3.55399457993258e-07,2.3781257176655187e-07,10.611428493185397,0.177425503376229,0.08257494662908099,11.057521407237596,1.337339468415954,2.273597698115592,2.318174509446332,2.3639526277924774,0.22572107918818504,0.08753792773924786,0.3958649827290703,9.077245154841052e-08,5.0453841147021125e-08,0.0319949882473654,6.793602362968355e-07,5.147720157012516e-07
2050-01-07 09:00:00,1.689488092562282,5.2105044343103835,4.171532526214895,2.6144099454018594e-07,5.858949279403862e-07,9.778723089030745,0.3618128371347103,2.6390073636702103,10.158850005590873,0.0,2.3133797137095105,2.318174509998392,1.7704880964257796,0.11579894126272113,0.08755665552590709,5.834175854159648e-07,8.744321481034089e-08,4.7072804245384794e-08,5.158566673672839e-07,1.608421362973392e-07,3.0475121036949146e-07
2050-01-07 12:00:00,1.6894880957782732,4.983159901510304,4.023788746611873,2.6487262996698464e-07,5.64882171637322e-07,9.386841048617608,0.3660769686753816,1.2857939012048445,9.735923037208154,0.7261256237992613,2.355626112188937,2.318174510311755,1.7441853564078884,0.1080892486143502,0.0875745542734004,5.915250561404048e-07,8.53348781404425e-08,4.6961663271528543e-08,2.972005852853767e-07,1.5867244114951253e-07,3.078270176826689e-07
2050-01-07 15:00:00,1.6894882174128525,5.2979582099918385,4.596745509492711,2.875863350367143e-07,2.819216068466949e-07,9.930204925661144,0.2955866711121901,,10.3223313648687,2.2734909617331556,2.4006727571001,2.318174510030467,1.7810828641661136,0.11570066139223101,0.6393893543430859,8.358966708336757e-07,8.98537328099092e-08,4.8653704313840224e-08,3.639998392929574e-07,2.1836035792293817e-07,3.970689092127869e-07
2050-01-07 18:00:00,1.689488092062363,5.233523643143965,5.584740527318262,2.440704305343105e-07,5.689667950019757e-07,9.828397153826774,0.4923823884779754,,10.212459260100356,0.9519474659685028,2.4488594435870974,2.3181745101252336,1.7796206978173597,0.09382091336317544,0.08761244508951399,5.761002997639718e-07,9.048988043766665e-08,4.7354902543197026e-08,3.748773905277905e-07,1.5231771493654037e-07,3.056273533226934e-07
2050-01-07 21:00:00,1.6894879890693906,3.4667533529021064,6.093753630294008,2.149041235077032e-07,0.5926276593831885,7.011841240842753,0.6088448240336356,,7.0960264186065265,,2.5006006332034425,2.3181745106782894,1.72335784796987,0.07942182844081477,0.08763419244187179,4.751359581586883e-07,8.5564712065917e-08,4.5999748459156034e-08,2.567130472516484e-07,1.1296963745443241e-07,2.472464077693512e-07
2050-01-08 00:00:00,1.6894879843914532,2.625875951111557,7.714813653368144,2.1081719396524917e-07,0.592633051430523,7.394332001385013,0.7157654370129201,,7.508817313002273,,2.5564219699696524,2.3181745110253327,2.814810627375315,0.0713224082435718,0.08758713333230381,4.718803420029768e-07,8.59388423686825e-08,4.6046627265172934e-08,2.473631959840386e-07,1.1053090931023656e-07,2.443835135075828e-07
2050-01-08 03:00:00,1.6894882797984154,5.201229363741826,8.639994244921619,2.924770835193391e-07,0.5926321088545072,10.699025887710265,0.9704126626645904,,11.075309468889891,,2.6142290102196277,2.318174511179845,3.0934374406537293,0.07739314089637091,0.0874135977014206,1.1011016600389691,9.101463678565595e-08,4.9221935593094135e-08,6.725200129665354e-07,2.6803206453257416e-07,3.185102768147977e-07
2050-01-08 06:00:00,1.689488529470197,5.210527997557061,8.905341870417953,3.368943477233247e-07,0.5926325009089939,10.70001960085656,1.1425768899620352,0.0519100929560374,11.076381653320055,1.5728786376052295,2.673829566722397,2.318174511562863,3.3366534010924584,0.08907978958731566,0.0870243472523804,1.489921641353356,9.051856320210343e-08,5.02183855005123e-08,3.570333881513754e-07,5.160527598806111e-07,3.758269643737749e-07
2050-01-08 09:00:00,1.689488285260998,5.267087055147439,8.904171411692676,3.2131739201222325e-07,0.5926326887833888,10.680877481261193,1.143121902697743,1.132127189625008,11.05572324652626,0.8497778641150008,2.734564179258206,2.318174511785725,2.383688861696217,0.06966938833952374,0.0866084796817748,0.1252513063169754,8.952857721832738e-08,4.902899821236409e-08,2.977086241862884e-07,2.536021434295585e-07,3.190041198503353e-07
2050-01-08 12:00:00,1.689487999651952,5.343085502811347,8.78186233144984,2.3574018443743018e-07,1.0112486560268054e-05,10.364730690209543,1.0158841688395486,0.496005937112966,10.791280144335884,1.3897136898026583,2.79993006479451,2.318174511930126,2.0217607963870656,0.07534924474440105,0.0864065691695866,4.824500244683981e-07,8.960068689621972e-08,4.5870151311525316e-08,2.7954311213159836e-07,1.0687907290450406e-07,2.510953566273919e-07
2050-01-08 15:00:00,1.6894882524631314,5.315111417840615,8.820479768190687,3.388297362099866e-07,1.0652190929961071e-06,10.612876155787704,1.042791492216797,,11.059084604718809,2.3764248389195473,2.8715010182672103,2.3181745207024,2.4461915242306245,0.0896096011477015,0.08652594512854042,0.3638760570848289,9.085277291573029e-08,4.9498212376690566e-08,2.8197654758860114e-07,2.399407506376466e-07,3.5470289422183177e-07
2050-01-08 18:00:00,1.6894882531587485,5.258229439746769,8.861379224787344,3.2195927313408305e-07,1.0763019353528565e-06,10.610782474645612,1.1988749939670746,,11.056825063373282,1.029841929923166,2.948815153270461,2.318174520906771,2.4287901559076075,0.08252023446324201,0.08667561322241428,0.251295948006441,9.077746465342773e-08,4.9483324700363175e-08,3.188898287478149e-07,2.3024397032312322e-07,3.5523089743428005e-07
2050-01-08 21:00:00,1.6894879882508145,3.222922923410597,8.620536932585331,2.172697757656582e-07,2.775742780953308e-06,7.6896225764748865,1.125053154920325,,7.904250627445188,,3.0330516734215394,2.318174518451899,2.4090465063542696,0.07703854763796543,0.0868247527652763,4.997624225123282e-07,8.575110647290139e-08,4.62136576481297e-08,2.4785140638053485e-07,1.053450935551719e-07,2.5861752025686674e-07
2050-01-09 00:00:00,1.6894879887354406,3.2611192876358555,8.37096844040853,2.132874664303135e-07,2.7670380089246116e-06,8.012815095309445,1.0472418795426026,,8.253046507885088,,3.127147097554497,2.3181745188940734,2.5811420113428323,0.07896718606365893,0.08697041627604139,4.924542702779029e-07,8.617004071986112e-08,4.6335128778122945e-08,2.429441506975042e-07,1.041033066774314e-07,2.5896387059086805e-07
