country,carrier,2030,2040,2050
RO,hydro,4.44994,4.44994,4.44994
RO,water tanks charger,10.41752199222184,9.13668374334028,9.085182307885397
RS,BEV charger,5.37294200452058,12.089119510171304,15.447208262996668
RS,H2 Fuel Cell,6.848128260154821e-07,1.0674295004183174e-06,1.2299321924373908e-06
RS,PHS,0.614,0.614,0.614
RS,air heat pump,0.1032757775732301,0.1161621324912759,0.2928463607155521
RS,battery charger,5.2587591224132726e-06,8.102874716801744e-06,4.194468230442334e-06
RS,ground heat pump,0.0828368725467785,0.1029676418655841,0.3197978392915274
RS,home battery charger,0.703302638466324,1.6397236483129871,3.8864841520801057
RS,hydro,0.7901,0.7901,0.7901
RS,water tanks charger,1.9078460959053296,2.183391801532992,2.9248174517731034
SE,BEV charger,8.21614112,18.486317519999997,23.62140572
SE,H2 Fuel Cell,7.020759352306919e-07,1.0594113821344643e-06,1.2185202071556175e-06
SE,PHS,0.092,0.092,0.092
SE,air heat pump,0.9696304597129658,1.0687347826485911,1.2117965147715202
SE,battery charger,5.644431298249259e-06,8.456253361669449e-06,3.902527491593142e-06
SE,ground heat pump,0.5553465348335562,0.2805083589923214,0.4223278772709455
SE,home battery charger,0.0985992884814858,0.0986089550756731,1.3397486013176245e-05
SE,hydro,10.78418662493251,10.78418662493251,10.78418662493251
SE,water tanks charger,8.019570088231987,4.612214732835293,6.335504676833461
SI,BEV charger,1.98914144,4.475568239999999,5.71878164
SI,H2 Fuel Cell,6.966525983767859e-07,1.090216825327798e-06,1.2657725978184988e-06
SI,PHS,0.18,0.18,0.18
SI,air heat pump,0.0514451986862457,0.0573650286235939,0.1224896671308736
SI,battery charger,5.181466436913715e-06,7.957304489359079e-06,4.264513169857034e-06
SI,ground heat pump,0.0437100992137618,0.0632768321986259,0.1567434218827205
SI,home battery charger,0.0218643434535865,0.1603453237929071,0.7990758006563826
SI,hydro,0.118,0.118,0.118
SI,water tanks charger,1.4718753604936476,1.3389372832022346,1.5306432084099555
SK,BEV charger,3.5808502399999997,8.05691304,10.29494444
SK,H2 Fuel Cell,7.247971167155599e-07,1.1248356212874692e-06,1.3213263387694356e-06
SK,PHS,0.822453,0.822453,0.822453
SK,air heat pump,0.1129053065323225,0.1334696410268249,0.3904768036994223
SK,battery charger,5.2622529272427635e-06,7.995545972812891e-06,4.045354027046968e-06
SK,ground heat pump,0.0997254099569301,0.1253638845444543,0.4450122164003808
SK,home battery charger,0.088588745901739,0.2638801922477385,1.2474867008352926
SK,hydro,0.2419,0.2419,0.2419
SK,water tanks charger,3.6726874258915014,2.969237328046867,4.667348076587247
