country,carrier,2030,2040,2050
FI,BEV charger,2146.9143326262674,4830.557248330878,6172.378705992149
FI,H2 Fuel Cell,0.0017819679478882,0.0017553907612345,0.0012135550484296
FI,air heat pump,4699.056518438277,4380.2891614077325,11077.867195531093
FI,battery charger,0.0179826772412789,0.016502941747145,0.009102926298053
FI,ground heat pump,7879.056175205366,8195.811120106498,13937.544589332336
FI,home battery charger,0.0155908511777144,0.0163219435016118,0.0095088773794272
FI,hydro,5574.419717171617,5574.422126414379,5574.4224667732515
FI,water tanks charger,627.1323446698326,200.6306338097649,2030.1720360355437
FR,BEV charger,23491.394722692203,52855.63812598333,67537.75982743496
FR,H2 Fuel Cell,0.0020604321472096,0.0022485735254637,0.0015391352002095
FR,PHS,6879.91621674296,8539.572732153843,6472.3427565202655
FR,air heat pump,65926.01277838188,91020.6447004688,125849.5292319872
FR,battery charger,0.0162891244543484,0.0180095424501723,0.0100025246478947
FR,ground heat pump,39811.606773797415,48118.75750841428,92216.25279902288
FR,home battery charger,1069.213893870152,7825.924727628782,16766.92876056537
FR,hydro,35602.80355865309,35602.80473599637,35602.80515222835
FR,water tanks charger,6972.411953724079,10813.068520037725,21641.9701778322
GB,BEV charger,19329.384609948112,43491.11537221559,55571.98075298297
GB,H2 Fuel Cell,0.0043555947912281,0.0059415076123663,0.0039067585940374
GB,PHS,482.8526125009124,711.6204660434677,444.89285519147467
GB,air heat pump,77411.38053512854,82480.71214558961,118506.30987190836
GB,battery charger,0.0333541378631989,0.0405781603554726,0.0230277919313503
GB,ground heat pump,27954.173545621423,31378.514523855243,62683.60243787174
GB,home battery charger,3414.181926075086,4345.244809103229,5038.549242916197
GB,hydro,107.15192278864066,107.1522813615099,107.15229423686029
GB,water tanks charger,2750.37592715876,7224.604535872228,36217.22281984478
GR,BEV charger,2429.943736069089,5467.37340607784,6986.088240889543
GR,H2 Fuel Cell,0.0019193767959116,0.0022583581777797,0.0016666246616285
GR,PHS,748.5712488623382,1101.076831552302,989.7707365832404
GR,air heat pump,6819.519262270315,8063.504747412327,12147.682967340605
GR,battery charger,0.0151242513234773,0.0198528129393777,0.0121557433749188
GR,ground heat pump,5605.245641482845,5720.0602040653575,8009.85104517675
GR,home battery charger,3900.801379711495,7437.030986186522,14548.779215075285
GR,hydro,5482.995809312873,5482.996715912793,5482.996935581433
GR,water tanks charger,776.4816093021974,2180.711634183431,3306.9867679934277
HR,BEV charger,1023.7254412999376,2303.382242834794,2943.2106434253324
HR,H2 Fuel Cell,0.0018692304184082,0.0025876546533515,0.0021051018042629
HR,PHS,363.978963774042,530.7458623647852,475.31768352801527
HR,air heat pump,2099.505509885585,2888.2599965033887,4420.151423837403
HR,battery charger,0.0141173174566023,0.0172247813155195,0.0111436646138855
HR,ground heat pump,2955.587287352726,3242.831916243554,7336.15251718404
HR,home battery charger,578.8415438150615,1528.0963423782318,2885.423385557061
HR,hydro,6700.638111264492,6700.639036339326,6700.639286333544
HR,water tanks charger,590.8072347051907,638.9822494608892,1126.0757436393244
HU,BEV charger,2144.922514630794,4826.075657837592,6166.652229252593
HU,H2 Fuel Cell,0.0018981408586639,0.0024349241553117,0.0020992237395368
HU,air heat pump,6482.769064073961,6516.30586039935,12636.815058415104
HU,battery charger,0.0145381112046848,0.0174121304354504,0.0108801703017156
HU,ground heat pump,3423.8339887656307,4832.310331616537,15123.04224451276
HU,home battery charger,244.42805119337712,2052.9718019064103,5069.604452163106
HU,hydro,109.88578928146052,109.8860451276739,109.88614984768012
HU,water tanks charger,2201.7483562911643,2669.3970860057566,4160.602134595196
IE,BEV charger,1865.7450644016285,4197.926394825726,5364.017059846538
IE,H2 Fuel Cell,0.0020514506910519,0.0025595818598574,0.0018576036839821
IE,PHS,234.35086536814737,346.54012382757764,238.37661455773397
IE,air heat pump,5166.81562882592,4694.606349029419,6012.103963560293
IE,battery charger,0.0177159685910066,0.0210093088410866,0.0119558849555898
IE,ground heat pump,4195.900588618367,4942.0278974796975,9050.402253691103
IE,home battery charger,7.055667769350958,31.90093451751973,452.8920035721358
IE,hydro,2.4592091674596093,2.459257946436582,2.459308159615311
IE,water tanks charger,217.58889266890185,420.1468590768315,2031.5004253567329
IT,BEV charger,17165.024212038083,38621.30447691569,49349.444608994105
IT,H2 Fuel Cell,0.0034806132543132,0.0043177949741338,0.0041152333048674
IT,PHS,9145.977210427762,16751.170326320036,17195.720060158186
IT,air heat pump,82717.755154739,45261.981306737565,78633.26946383598
IT,battery charger,0.0318411985176904,0.1219184346461639,889.4485134591555
IT,ground heat pump,37540.60622305911,46305.1189615692,89129.98666211734
IT,home battery charger,10274.395043520562,44040.303847044524,66701.14068570518
IT,hydro,15599.00298277511,15599.004329721529,15599.00458227636
IT,water tanks charger,18643.733000157124,18911.68267287329,32718.063092929693
LT,BEV charger,1063.5390787400836,2392.9629271192193,3057.6748511391284
LT,H2 Fuel Cell,0.001627191380347,0.0019160304172141,0.0010272180819326
LT,PHS,784.9697661918912,1035.231157114953,1025.4411538268932
LT,air heat pump,1487.5277990952147,1442.5433599618227,1381.765720675097
LT,battery charger,0.0157723515038654,0.0161611647685213,0.0094809427485113
LT,ground heat pump,939.5563144932167,1092.9103030271424,1813.1648806429137
LT,home battery charger,0.0165929571859464,0.0214034548427063,0.0495123416736375
LT,water tanks charger,408.36369508948854,406.8006497181196,676.9754031401183
LU,BEV charger,464.4586013192309,1045.0318528751336,1335.318478475994
LU,H2 Fuel Cell,0.002098280061546,0.002696610822192,0.0023474779558262
LU,PHS,2246.664150584872,2774.619502281279,2364.90977092764
LU,air heat pump,952.0302341084746,1277.795883642748,1817.0252012899252
LU,battery charger,0.0149719896187963,0.0173656554249648,0.0107240149920661
LU,ground heat pump,244.21377514539992,279.7646575929599,424.11528195385927
LU,home battery charger,0.0165866023462702,7.936633482884108,30.681444628230103
LU,water tanks charger,75.13313828623981,99.5723879739476,244.14359677051033
LV,BEV charger,479.4573269715101,1078.7789856357988,1378.4398148010064
LV,H2 Fuel Cell,0.0015508706206623,0.0015954761991316,0.0009931598537528
LV,air heat pump,1407.692298227833,1311.450411885349,1237.1432008879412
LV,battery charger,0.015817190019442,0.0161037901263437,0.0094856485093687
LV,ground heat pump,271.5015846895504,267.9831994414841,2013.633399063604
LV,home battery charger,82.32889962062339,113.0739000214442,38.06141753265183
LV,water tanks charger,670.9866339211922,1816.7766095254628,557.7000803512427
ME,BEV charger,108.98223120163884,245.21002012183953,313.32391439406445
ME,H2 Fuel Cell,0.0021131267353962,0.0021329808728674,0.0018388657650098
ME,PHS,255.21596288681064,388.0338454471087,351.2308313119919
ME,air heat pump,278.9118488375924,364.2382443345047,492.19872588198115
ME,battery charger,0.0138900250817907,0.0176548218598605,0.0114339777430796
ME,ground heat pump,276.61168764320456,352.19718168085257,670.6983590118316
ME,home battery charger,194.8935895101993,304.3576597252326,781.294603627856
ME,hydro,1715.1869320693916,1711.5919662932768,1710.9049532098322
ME,water tanks charger,34.614420520906904,117.22694348405304,216.92661759531092
MK,BEV charger,310.82612746764494,699.3587867187844,893.6251161579263
MK,H2 Fuel Cell,0.0017922160295518,0.0020093606059871,0.0013325382169379
MK,air heat pump,466.6551200507164,486.87594901360177,873.5767184635284
MK,battery charger,0.0142612404087806,0.0184816738128131,0.0120988924016761
MK,ground heat pump,648.5844592161912,801.1997480338765,1430.86706992199
MK,home battery charger,367.2074617204845,1132.5233001450326,2546.203127632776
MK,water tanks charger,97.89056609099696,236.86420729279695,373.438112733029
NL,BEV charger,5705.167472639095,12836.62681335036,16402.356483527463
NL,H2 Fuel Cell,0.0020499701284267,0.0026436693421529,0.0019205439482868
NL,air heat pump,27352.72223571185,30126.14296086992,37843.46287454694
NL,battery charger,0.0157145381865435,0.0198498021611139,0.01146243655625
NL,ground heat pump,23108.21700410278,25664.04409996511,36291.17826969263
NL,home battery charger,617.556042788331,644.0091898194742,1984.134067132177
NL,water tanks charger,510.21509329525463,3348.799090623408,30459.172041351347
NO,BEV charger,1459.6132861415504,3284.1298937405813,4196.388197348614
NO,H2 Fuel Cell,0.0014591174168486,0.0015822120640824,0.0010269447183024
NO,PHS,54.38174643461235,57.94085021125907,130.85089316395724
NO,air heat pump,14237.532036310184,12389.517254484095,10912.176920946222
NO,battery charger,0.0179168319118285,0.0157689703836244,0.008385125630326
NO,ground heat pump,5211.012622746676,6072.672938069338,9209.624226515612
NO,home battery charger,530.0576552882308,282.39705074222144,246.08710297526724
NO,hydro,110828.59451164032,110828.5966828512,110828.59726956992
NO,water tanks charger,6082.808586496901,7736.35736102425,4066.164313569395
PL,BEV charger,10130.604061996297,22793.859139415188,29125.48667793066
PL,H2 Fuel Cell,0.0022590777661828,0.0025697774301985,0.0019800592530083
PL,PHS,1788.2678875136376,2767.361101269761,2424.178344589794
PL,air heat pump,19092.87863981984,25309.4157782314,30819.506299233573
PL,battery charger,0.0149641238465272,0.0175190437821223,0.0107010781907789
PL,ground heat pump,32825.004088140224,35850.00007673153,85667.9494387
PL,home battery charger,267.77059608494505,1157.4582484488833,3623.327928665732
PL,hydro,946.5592389170386,946.560365109877,946.5604560108228
PL,water tanks charger,2226.694603466106,3936.189342769091,9506.890012425203
PT,BEV charger,3000.0190956162005,6750.042965058569,8625.054899588007
PT,H2 Fuel Cell,0.0021278289066106,0.0020498276125509,0.0009859601962963
PT,PHS,6768.315062732892,7168.220987408269,5990.833079615553
PT,air heat pump,4979.637905430011,6142.119982526875,7946.942296463989
PT,battery charger,0.0160493013761127,0.0184746713751556,0.0110355292358542
PT,ground heat pump,4948.893940719794,5072.969202775248,6145.418318341838
PT,home battery charger,1602.8997457643104,5569.713472242383,12680.373891557432
PT,hydro,3148.866472735784,3148.8672784410605,3148.867372747654
PT,water tanks charger,1269.2360271285022,1649.8286121266058,2310.906274263218
RO,BEV charger,3167.3725675542596,7126.5882769154105,9106.196131409137
RO,H2 Fuel Cell,0.0018300277907423,0.0019847494881978,0.0011625773638527
RO,air heat pump,4799.417900985764,4558.019399896636,4950.858711231075
RO,battery charger,0.0143891213660338,0.0174623156140688,0.0104998173470236
RO,ground heat pump,7692.563139159643,8736.56082095558,13768.305075043403
RO,home battery charger,736.2745599613364,10400.966500908176,17499.206577640234
RO,hydro,7461.723149097111,7461.724057747202,7461.724324804723
RO,water tanks charger,3260.3270175200028,4132.349660810271,7082.58567901993
RS,BEV charger,927.2614258216594,2086.3382080116503,2665.8765989247586
RS,H2 Fuel Cell,0.0017716122395946,0.0020830675451543,0.0017494810025513
RS,PHS,541.3120478919577,799.9204019317874,697.5353981292116
RS,air heat pump,2302.771742928758,2307.9467621835274,4366.837774409041
RS,battery charger,0.0140081132063332,0.0180320956964172,0.011255386857505
RS,ground heat pump,2481.634791953328,2930.7627278211467,5991.684186646365
RS,home battery charger,1605.999459090273,3350.124300887086,7408.634156861141
RS,hydro,2915.225515742008,2915.226597844351,2915.226703007105
RS,water tanks charger,482.19698347436736,1138.8918056346026,1686.9217338494525
SE,BEV charger,3311.5792316722295,7451.053271183848,9520.79029074891
SE,H2 Fuel Cell,0.0017225213966125,0.0016619489987578,0.0009960481041785
SE,PHS,25.774916774379744,66.78843740770515,122.9829731228903
SE,air heat pump,17760.8964581637,18674.555783297492,17296.59510578119
SE,battery charger,0.0180221390142886,0.0166576331974979,0.0091559045059549
SE,ground heat pump,11240.450863035205,6979.056931747135,9123.951431219652
SE,home battery charger,44.24898029310677,37.01782385339592,0.0119971558240285
SE,hydro,48926.35168590386,48926.35385770028,48926.354444369244
SE,water tanks charger,1032.5167278476831,598.0711071548379,1068.2167480582923
SI,BEV charger,898.7267680105373,2022.135227933131,2583.8394577185327
SI,H2 Fuel Cell,0.0018683854749823,0.0023207078629768,0.0020119791987667
SI,PHS,159.36956608762517,221.4384620279928,207.2583851022318
SI,air heat pump,1044.0010196540352,1122.6529419421292,1897.7447993178544
SI,battery charger,0.0139462668876536,0.0170446147088496,0.0114227614588997
SI,ground heat pump,1296.7000918584638,1852.9545454863917,3510.504269736263
SI,home battery charger,17.933978854700634,218.09223482918753,1062.155166746939
SI,hydro,470.2469012773441,470.2474002254707,470.2474991479483
SI,water tanks charger,370.0895866313613,550.866213387735,829.6915056066505
SK,BEV charger,1349.5842407771884,3036.564541667181,3880.054691923929
SK,H2 Fuel Cell,0.0020818690730673,0.0024095171368459,0.0022130993055862
SK,PHS,704.3049594151455,977.2764305035556,884.1907231863439
SK,air heat pump,2184.6843221207328,2527.576792886661,5811.078216602241
SK,battery charger,0.0143924766784675,0.0170634974949134,0.0106949122920401
SK,ground heat pump,2902.26191358372,3580.505142067353,9073.392283919671
SK,home battery charger,79.76284022191065,377.6029317124549,1759.1354029199465
SK,hydro,647.0488026521709,647.049368271894,647.0494600887386
SK,water tanks charger,426.57566975015783,1096.7039456328002,1873.4661463995
