country,sector,year,cfs
BG,Battery charging,2023,0.3122548865499934
BG,Battery charging,2030,0.2605893446850065
BG,Battery charging,2035,0.2187259317124156
BG,Battery charging,2040,0.2268478195312138
BG,Battery charging,2045,0.2201998108766007
BG,Battery charging,2050,0.2333486609193671
BG,Biomass CHP,2023,0.9981114516529708
BG,Biomass CHP,2030,0.5815640691646471
BG,Biomass CHP,2035,0.5121628722292982
BG,Biomass CHP,2040,0.417775823220706
BG,Biomass CHP,2045,0.3179900396249486
BG,Biomass CHP,2050,0.2712202243197999
BG,Biomass CHP CC,2023,0.8620610516827996
BG,Biomass CHP CC,2030,0.363900834951477
BG,Biomass CHP CC,2035,0.1244015628672457
BG,Biomass CHP CC,2040,0.1215818076529253
BG,Biomass CHP CC,2045,0.5964831369294411
BG,Biomass CHP CC,2050,0.6796524690292626
BG,Central heat production,2023,0.1553674541684631
BG,Central heat production,2030,0.2335706562283316
BG,Central heat production,2035,0.2085320573761522
BG,Central heat production,2040,0.2722975716122175
BG,Central heat production,2045,0.3044183661486062
BG,Central heat production,2050,0.3725410997762867
BG,Compression losses,2023,0.138608551422307
BG,Compression losses,2030,0.4000738076811244
BG,Compression losses,2035,0.3455276867615073
BG,Compression losses,2040,0.3444013883042532
BG,Compression losses,2045,0.1256424434422191
BG,Compression losses,2050,0.1362246387547449
BG,Decentral heat production,2023,0.4512251855147539
BG,Decentral heat production,2030,0.6352039729366761
BG,Decentral heat production,2035,0.627414596989516
BG,Decentral heat production,2040,0.6477069294745135
BG,Decentral heat production,2045,0.6456555623303488
BG,Decentral heat production,2050,0.6070105694621731
BG,Direct Air Carbon Capture,2030,0.2375602832792619
BG,Direct Air Carbon Capture,2035,0.1310717463532432
BG,Direct Air Carbon Capture,2040,0.0910034390977759
BG,Direct Air Carbon Capture,2045,0.264388517595666
BG,Direct Air Carbon Capture,2050,0.375892728302405
BG,Fuel Cell,2030,0.376713693517517
BG,Fuel Cell,2035,0.1778282609967336
BG,Fuel Cell,2040,0.1192456039247335
BG,Fuel Cell,2045,0.0663784217190485
BG,Fuel Cell,2050,0.0613061841687577
BG,Gas,2023,0.2691010522844054
BG,Gas,2030,0.3728605633187555
BG,Gas,2035,0.2184256161240761
BG,Gas,2040,0.1650686447982446
BG,Gas,2045,0.0960882581122641
BG,Gas,2050,0.0481041586531351
BG,Gas CC,2030,0.3262746410334789
BG,Gas CC,2035,0.1539230121897172
BG,Gas CC,2040,0.1408009179037381
BG,Gas CC,2045,0.1134556880052481
BG,Gas CC,2050,0.0679173953473149
BG,Gas CHP,2023,0.4589574077104784
BG,Gas CHP,2030,0.1716852732081484
BG,Gas CHP,2035,0.0646211459204856
BG,Gas CHP,2040,0.0622855067401853
BG,Gas CHP,2045,0.0213370092292952
BG,Gas CHP,2050,0.0169124089920845
BG,Gas CHP CC,2023,0.6390406859710587
BG,Gas CHP CC,2030,0.4172014799353553
BG,Gas CHP CC,2035,0.1579500684941241
BG,Gas CHP CC,2040,0.1491609488460774
BG,Gas CHP CC,2045,0.1151072779726964
BG,Gas CHP CC,2050,0.0805830902936326
BG,Hydroelectricity,2023,0.1419170217431182
BG,Hydroelectricity,2030,0.2583576584443289
BG,Hydroelectricity,2035,0.2970904851747404
BG,Hydroelectricity,2040,0.31405201182939
BG,Hydroelectricity,2045,0.3124826967137528
BG,Hydroelectricity,2050,0.301916920192834
BG,Hydrogen production,2023,0.0197536762115193
BG,Hydrogen production,2030,0.3697850184250539
BG,Hydrogen production,2035,0.4004968388858731
BG,Hydrogen production,2040,0.4953562648250838
BG,Hydrogen production,2045,0.5386407938248138
BG,Hydrogen production,2050,0.5572606939298536
BG,Hydrogen turbines,2030,0.1843114905198836
BG,Hydrogen turbines,2035,0.081661905396657
BG,Hydrogen turbines,2040,0.0791887210672678
BG,Hydrogen turbines,2045,0.0606496878929137
BG,Hydrogen turbines,2050,0.0588087242626158
BG,Methanol production,2023,0.9816371347975686
BG,Methanol production,2030,0.7330675588938178
BG,Methanol production,2035,0.7579161355194075
BG,Methanol production,2040,0.7635541163230268
