countries,carrier,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
SK,elec,65.69827064259083,17.89701354451274,65.26925279597106,22.939254675720928,66.1704175256849,31.81262577470976,73.14625669659435,46.11702217351139,76.07082817139776,60.0821545545902
WL,elec,59.2147685610324,22.10600677246447,59.14739542582524,27.76377791836316,63.29110376683694,52.73843151407824,66.93714913063532,54.052571048286005,67.86897321998394,61.80593315803424
AL,H2,71.75327425207786,3.150697977460311,83.15665095497242,1.3122484321648091,80.48380475999953,2.371915708566204,78.40111220556834,1.4400520049542418,80.88580010938381,2.2591738143637743
AT,H2,73.77726935906306,4.488229041464452,82.72212341019438,2.0379614042776364,82.06140921920867,2.4930462877275055,79.52795912823662,2.4694602075355774,82.82753514110766,3.3357122524586127
BA,H2,75.05900854381751,3.3203324052721293,80.64166775000872,1.403168375346615,80.00420872994911,2.539036994483939,77.45869679425756,1.7428801198828374,81.56191444250277,1.999908020467771
BG,H2,68.9442442069329,3.040177676608126,77.22860424178575,1.2855528698193224,73.85201665472022,2.5887533056155516,71.73611890851721,1.5249531321883311e-05,79.69115617866272,1.7428149507884612
BX,H2,70.17746812490672,5.5786650682537635,79.73173591463465,2.904926315744611,76.58644804662093,4.567431136482288,73.94862013157542,6.5496379202379265,75.0040118127976,6.828019391645813
CH,H2,74.70703195369852,4.67409387828896,84.2759646995049,2.055462872659633,81.51131865757044,3.41625261965573,78.44736834739476,5.124255743314162,80.6862039550094,4.546936748503939
CZ,H2,71.21637890697042,5.877208560033226,81.45224411020504,2.4264146857111313,78.57727187700081,3.873071787693649,75.54898453684258,4.468798345500289,78.95749299359855,4.799101079761522
DE,H2,68.94429853432997,6.6340150124949195,79.16610980931075,3.0100558322093054,76.45953683040584,4.593745449788229,74.10648791404732,5.804798623760666,77.1226361758518,4.667363766527624
DK,H2,70.4016839707796,5.281760915912248,77.39452750886431,2.90313999505022,73.82837376630692,5.40555124605824,72.31343225773281,4.786163211090105,71.29319245250329,10.488098537545731
EE,H2,68.94377195340255,4.869250230711898,80.51565479811654,5.895278829834417,76.71491143550539,6.552707849817245,74.17453114076733,3.22852361531573,76.50504739646826,2.832513470047162
ES,H2,69.44092157820883,4.003254137730135,77.73793585994457,5.406907306980004,76.53677218274736,5.441964747687043,76.80854877789227,5.643856174188931,79.42599907005257,0.9206540671100986
FI,H2,70.54532724276257,7.354045735679578,80.08734013878077,9.924072774184248,75.98685476717995,9.374223680503617,75.13557727695066,5.041273121934536,77.15578222808763,2.486281790686405
FL,H2,68.94428322482769,5.591836487302399,78.50655636678204,3.041067127782732,75.40569164802123,4.557035794660347,73.57689408245007,6.041569407623903,74.63272617696646,6.746926207103042
FR,H2,68.9442891428394,5.402460678862443,78.71751487955916,2.6636353814624125,75.77851424131929,3.783932867725488,74.0673440394138,6.2288916780691155,74.99471237374911,5.911576085681698
GB,H2,70.22090609667987,5.323539577659378,76.52358239582347,4.056576950501442,73.0896213405944,6.380530427741412,69.48632580242457,7.009767218229384,69.70316252203213,9.728473557492984
GR,H2,68.94416772786676,3.000496522613441,78.81284250238122,1.2261117057971247,76.59818695102292,1.8351739533580396,75.01189438403131,1.31620547495808,78.76999731424685,2.4449334177590195e-06
HR,H2,72.6933131358882,3.7124540034585767,78.27788078945876,1.5316116681247736,77.64395196364968,2.9652497236391,75.08470398248905,1.0646994847344546,82.97789295103829,2.60786438145692
HU,H2,68.94426697071648,4.000291799393048,77.98744464826403,1.4956308728621304,79.68023127500479,2.830430720781043,77.3086635214137,1.7255748294502125,82.93630730656365,3.5867260807091705
IE,H2,68.94427274224489,4.8721334902527405,75.3518026386517,4.42074442788152,71.0825711934555,7.387842793724392,70.12088475495177,8.541780086794867,69.35025274910502,11.229125615461818
IT,H2,68.94404615984087,3.1695632322801837,76.37437718067198,1.3690112782723247,78.46944176024286,5.318057305695968,79.7748910338247,1.6537454387234654,77.05576232978648,1.2177100445599571
LT,H2,68.94426597718689,4.036105577951844,78.36894305117201,3.792726516766621,76.51083327829285,4.348034829320025,72.98861324077488,1.602823805099514,77.11171303561949,2.4016628265094124
LU,H2,70.84639381310197,5.644111418618446,80.85505775850096,3.04066825557334,77.84973903368275,4.6854123426122944,76.02253950261466,7.021118596643919,77.13572399434845,6.50215571221463
LV,H2,68.39097365418186,4.056624386315091,78.84694252130552,4.22834087099518,76.588654611328,4.684018811567777,73.73789945339111,1.3383531260324963,76.617226158258,2.5752508599447608
ME,H2,73.18640754653062,3.238876630468443,81.24484706617464,1.3940222804828803,81.03141698926937,2.363401611462656,78.3562738208276,1.5275918494802718,78.76998779565396,2.2330835296364586e-06
MK,H2,71.96957284751757,3.0919278338184597,81.52647993796715,1.3313622361814956,78.13180288277648,1.822319832050144,76.0439455615052,0.9835392778345732,81.2583098740043,3.658329333756402
NL,H2,68.94429468699228,5.913515037466029,78.34354046879587,3.319722555587047,74.70111139397434,4.832304186599058,72.58736116388727,6.240984071782179,72.90113374847964,7.545952863127351
NO,H2,68.94429817233707,4.579614754599546,80.58896301487258,2.3094146408566067,75.82132588276676,5.2902047100723335,74.04010209553417,3.524036311292857,78.40186274946535,0.734291259924206
PL,H2,68.94430744384184,5.700050894536073,79.75303698258328,2.4863906961706745,77.08111952084239,3.4237750321623284,73.85370717909835,3.607409010937519,76.96654817553639,4.913395609062628
PT,H2,64.99245147620279,2.9558873425996905,77.95483433974518,1.999384280540736,75.59942706284009,1.2347108196798906,71.1303323174676,2.908304849531583,78.019623528227,4.0873595959668725
RO,H2,68.94426951552414,3.0640927105907916,76.64790298991973,1.257093732950034,75.4080479704727,2.500731565288412,73.12638521597957,2.213841779963886e-05,78.76998082829023,1.3342248674351144e-05
RS,H2,73.40396874589054,3.305968281756134,79.64476898119558,1.443731340215311,78.28831446195083,2.6893544357416683,75.75458035738261,1.6057604806715011,81.02261511243911,2.740403005544564
SE,H2,72.1612409086572,4.053204473007892,79.92891202912702,5.752144876951661,75.58622950620133,5.924506907390703,76.20908394698412,3.9052163012532497,75.82392874897738,2.799237327256629
SI,H2,71.02089753530983,3.752843419673984,79.94488232725959,1.514573294815439,79.289418480698,2.839057375751107,76.73815332267571,1.1081642619955785,81.92354618556404,2.7264442535482143
SK,H2,68.94428181521262,4.7429562899412865,80.59336802916492,2.074592413106776,80.34161969070276,2.596605895732721,77.74289818007705,2.3165494384802763,81.45842666324894,3.0551858458184777
WL,H2,70.62399990513417,5.510955728811124,80.14637013186521,2.7448517323296087,77.00630672333271,4.525511982747329,74.89274185397402,6.467164449610218,75.93560291880152,6.776096587945376
