country,sector,2030,2040,2050
SI,V2G,2.7658125,6.63795,9.4037625
SK,Battery,6.190397604904389e-06,1.6961937601643358e-05,6.471952917770453e-05
SK,Coal/Lignite,0.3467114469899617,0.3061372023580169,0.2452892649040787
SK,Fuel Cell,2.9731629036757546e-07,4.251537946916775e-07,2.6213765560157186e-07
SK,Gas,0.9808274704287814,0.9808273353697536,0.5600004582481387
SK,Hydroelectricity,2.427813,2.427813,2.427813
SK,Nuclear,1.940000418901005,1.9400004418690575,1.9400003016681144
SK,Oil,6.148557340105529e-07,5.354728061026509e-07,2.520238989610329e-07
SK,Onwind,1.0083169233115872e-06,1.366945572551464e-06,1.2711462348429164e-06
SK,Solar,7.419004629913449,12.847145371176294,18.274153840020784
SK,Solid Biomass,3.357369944254859e-07,2.659630827262883e-07,1.1749341182696054e-07
SK,V2G,4.3295175,10.390842,14.7203595
