countries,carrier,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
WL,elec,59.062624643437,21.903059866910617,58.97757613145754,27.280907913944468,63.03009475949115,42.603927726997384,69.07563957230695,57.12549796736233,66.50272860542256,59.40917365706788
AL,H2,71.18453471944693,11.559197006225077,85.39866764236109,4.857429115203153,89.51334398267915,0.4488743605202275,85.75453150592674,0.8309176055136017,80.92856965262688,1.9062882065378317
AT,H2,73.77531252408883,34.143416709650936,86.47530272437615,41.44317861718042,90.12406763802773,35.46208716750028,87.10176221815847,8.566232513712405,84.03994673198413,6.9356753981991535
BA,H2,72.65340040982538,10.950563637090832,84.81835037843689,6.199711697177478,89.2164261809598,3.4134208617577126,86.09472467551565,1.2797056476756088,81.55633979668981,2.238630513827415
BG,H2,68.94421613922252,15.167869015527506,81.98115250913102,11.33429185344857,87.31080552259654,8.086751975940688,85.17487007100985,0.8553591419010679,81.2498066667013,5.210007524967999
BX,H2,70.17757343722157,7.565838471422456,83.20241828360136,5.447252356981714,84.47939050834094,4.339140153287837,80.49296679663647,7.126366092879401,77.9815246551651,4.299099722134125
CH,H2,74.2688667560962,40.34638897741574,87.43894839258037,50.646803863054195,88.53129756088157,27.231955899593967,85.28830476277189,11.83253081224449,82.04475661520222,6.9858010208662185
CZ,H2,71.80613851950187,31.495119703006463,84.17706368657268,16.284025935406742,87.73515898375972,17.967271653902788,83.54202162223348,6.800072309452675,80.89314084948911,3.10814448689399
DE,H2,68.94429717702347,7.1758921584654685,81.98121517918088,4.171460770524716,84.57600824345457,3.682423139177194,81.4090779581338,5.260993832041406,78.74484242056205,0.1353102215490721
DK,H2,70.68970448332638,6.879493273280788,80.29307327952512,3.917246066256767,80.35318958629637,6.3210966497220795,76.88890714799238,9.793478591544432,75.15987740447093,10.28830747353135
EE,H2,68.94361930350061,11.396861288617082,81.9811517030597,7.257163240734058,81.27039540989246,4.855838271476069,80.47244872266049,5.7540096245035235,78.45921019286874,1.7694152294867829
ES,H2,70.044260878442,10.559222904412492,81.99751166008681,6.82172423017734,84.94703594006273,5.876868435038491,83.87692421675936,1.1132917962318132,79.32837788307772,0.9204278335182796
FI,H2,70.50390878811059,9.715350997578268,81.4751391893049,9.744339208822248,81.17246761013364,7.130007417287651,82.10369690861464,2.412397359662944,78.54261050701386,1.7470966641324244
FL,H2,68.94427107441528,7.487350747220722,81.97290087289946,4.414162972010647,83.33875831252077,4.278573962748539,79.25872692130847,7.144442759558038,77.29852518543655,4.028906790864748
FR,H2,68.9442902714146,8.21280617160367,81.98121554350799,3.896304893910485,82.80026779936495,3.988109460337274,79.60862945444106,6.862672399225626,76.61677825546673,3.5592822506381845
GB,H2,70.1970924462491,6.4586561555728315,79.89994659802124,4.713854398204208,79.02708495916558,7.514259510020779,75.7978942978614,8.805440915313284,73.25499912644176,9.252276746625531
GR,H2,68.94418086393937,13.077899737795487,81.98119444660506,8.036269053616774,87.31080995689192,1.8560468194564623,83.21505470810436,1.3034001491467535,78.76999948968898,1.0159345772816094e-07
HR,H2,72.69331498442982,25.099872099478183,84.62669213669315,15.84018329701331,89.68428638004269,24.178516906043928,88.27180261177489,6.402815384324129,83.62567335943918,5.439562217794292
HU,H2,68.94424639718649,25.229468259089337,81.98119877765923,16.367447854809242,87.31081580306758,24.52366170375949,88.50132099864777,7.385508565381072,83.70809487525021,6.699300238456788
IE,H2,68.94424316153831,8.62191610685957,77.64743156567582,6.8537747067232235,78.25123813811041,11.944813259975568,75.88128280861214,11.701422016274584,73.26536857678688,10.752757640962576
IT,H2,68.94406139671541,13.66398129082556,81.98114977909142,8.815805567067386,85.16990530744344,4.4082766022357145,82.6602594296489,3.784380749397449,77.71194527349795,5.173861983465193
LT,H2,68.9442324219138,10.810140292119256,81.46072557076116,7.525505740499531,82.9961958026453,5.510892922616978,81.63080382885428,5.4810012731285696,78.60927222387728,1.3421627071512772
LU,H2,72.30180324517207,34.31170867490188,85.36959594211632,32.11627961203211,86.1695132183813,19.282103587987574,82.33219310912845,8.07798240275913,79.22611208881789,5.364017167497812
LV,H2,68.94319984442988,11.104093525489118,81.9810995183158,7.613628493646995,83.84098478993091,5.000713053249561,81.5874076276458,5.431843601880043,78.61712212600735,1.3528060796080346
ME,H2,73.4553505914087,12.00049490521335,86.2459351755261,5.543989592661827,87.78811977140846,0.3104743137775128,83.3049978034842,3.174934684168017e-06,78.76999883520212,7.935444438001428e-07
MK,H2,71.95396178379868,35.07644486365544,84.38496432263737,7.667708819551949,89.42186787198769,19.805865418064645,86.6339615088759,6.476960972733549,81.60124637670562,7.538225977513104
NL,H2,68.9442894146652,6.940140609346497,81.96181609614372,3.9692665986619726,82.33025150409401,4.371442547562346,77.81396119917223,7.260072310669114,74.73443962149956,6.906598467539726
NO,H2,68.9442965345035,6.95990445961566,81.98120087125434,4.47650005815795,80.52954008857411,3.35636886495668,83.09795498208203,0.4905600242500493,78.76999975620767,2.662056813645805e-07
PL,H2,68.94429384052886,7.8161988582149,81.98121260942895,4.720312669777867,86.19385933081591,2.619780656614701,81.4118202277936,5.239682510780026,78.76999981416158,1.2486434071193512e-07
PT,H2,68.94412365451967,15.01824396294113,81.98119970200594,8.958719465719113,87.31081305809401,2.010713625147897,83.30499784869616,8.756693173476701e-07,78.76999961356742,5.604184143494694e-08
RO,H2,68.94425766164584,11.928356679323072,81.98119690755424,7.661273363403066,87.31080306911615,1.2570259676212383,83.30499873628862,5.780634792585109e-07,78.76999968376245,6.505507216964953e-08
RS,H2,73.40238251539732,25.48044671354064,86.31826574154046,20.07834080143849,90.06758131075394,13.48059327763149,86.06407804060045,1.6941957629077933,81.39586081729324,2.8554704347955324
SE,H2,72.16022000592527,9.915895987962893,81.21496951717403,7.449131758535369,79.95064500261012,5.463451819196776,81.02224895663971,4.50940344273612,78.1900807576568,2.0365880451992604
SI,H2,73.48266005505911,25.2045128815993,85.70163664551116,22.71866842995456,90.84620701848188,25.968989288012303,88.91594602101605,7.324490806622893,83.99029906569834,6.219938414209225
SK,H2,68.94426773087253,31.9195640770993,81.98089560558746,23.70206979630439,87.30811572240623,34.92152201014698,85.89076359506943,7.827516848961586,83.14302247524533,6.452662340349643
WL,H2,70.62539871942978,7.887744994921902,83.6393394869391,5.863380283977174,84.6929864876929,4.294917575106604,80.62687209811969,7.151019807093929,78.42199782646698,4.338196282292481
