sector,node,2030,2040,carrier
Transport,FI,37.57100081886267,20.127321867247563,Oil
Transport,FR,411.0994076450009,220.2318255241123,Oil
Transport,GB,338.26423066992277,181.2129807160212,Oil
Transport,GR,42.52401537911064,22.780722524523945,Oil
Transport,HR,17.91519522067806,9.59742601107736,Oil
Transport,HU,37.53614400394216,20.108648573540417,Oil
Transport,IE,32.650538624931556,17.491359977641924,Oil
Transport,IT,300.3879237064782,160.9221019856054,Oil
Transport,LT,18.611933876343464,9.970678862326285,Oil
Transport,LU,8.128034555455551,4.354304226136653,Oil
Transport,LV,8.39050322037276,4.494912439485401,Oil
Transport,ME,1.9071890439313484,1.021708416391837,Oil
Transport,MK,5.439457228587452,2.9139949438862565,Oil
Transport,NL,99.8404307691244,53.48594505488649,Oil
Transport,NO,25.54323250537921,13.68387455645262,Oil
Transport,PL,177.28557108283695,94.974413080088,Oil
Transport,PT,52.50033417118302,28.125179020278193,Oil
Transport,RO,55.42901993010956,29.694117819701805,Oil
Transport,RS,16.227074949795476,8.693075865961474,Oil
Transport,SE,57.95263655216685,31.04605529580311,Oil
Transport,SI,15.727718438110845,8.425563448987885,Oil
Transport,SK,23.61772421150365,12.652352256162612,Oil
Agriculture,AT,3.6104494505411937,3.6104494505411937,rural heat
Agriculture,BE,7.045004217302901,7.045004217302901,rural heat
Agriculture,BG,1.180156995423763,1.180156995423763,rural heat
Agriculture,CZ,4.090308023745037,4.090308023745037,rural heat
Agriculture,DE,11.698551063110742,11.698551063110742,rural heat
Agriculture,DK,3.9747639495025666,3.9747639495025666,rural heat
Agriculture,EE,0.751461035912822,0.751461035912822,rural heat
Agriculture,ES,14.264049904956453,14.264049904956453,rural heat
Agriculture,FI,6.571272438488719,6.571272438488719,rural heat
Agriculture,FR,26.47424995523727,26.47424995523727,rural heat
Agriculture,GB,9.006842700830763,9.006842700830763,rural heat
Agriculture,GR,3.3687988599874927,3.3687988599874927,rural heat
Agriculture,HR,2.0282562725595588,2.0282562725595588,rural heat
Agriculture,HU,4.7059401486063335,4.7059401486063335,rural heat
Agriculture,IE,1.4877959299372137,1.4877959299372137,rural heat
Agriculture,IT,15.712535665046993,15.712535665046993,rural heat
Agriculture,LT,0.9595598067855284,0.9595598067855284,rural heat
Agriculture,LU,0.1811636800926237,0.1811636800926237,rural heat
Agriculture,LV,1.35539157621189,1.35539157621189,rural heat
Agriculture,NL,32.53996889759104,32.53996889759104,rural heat
Agriculture,PL,35.693431294164476,35.693431294164476,rural heat
Agriculture,PT,2.258757237108992,2.258757237108992,rural heat
Agriculture,RO,2.910703551583762,2.910703551583762,rural heat
Agriculture,SE,2.3305345012936964,2.3305345012936964,rural heat
Agriculture,SI,0.5912664434235086,0.5912664434235086,rural heat
Agriculture,SK,0.9368777394889763,0.9368777394889763,rural heat
Residential / Services Heat,AL,2.1311520773110835,1.9508664456645124,rural heat
Residential / Services Heat,AT,26.8418434958954,24.37323696693985,rural heat
Residential / Services Heat,BA,7.39844098883488,6.797305995334941,rural heat
Residential / Services Heat,BE,5.127619551441079,4.650412951789102,rural heat
Residential / Services Heat,BG,6.037980863249464,5.576697003436246,rural heat
Residential / Services Heat,CH,17.132978470280037,15.520917327215498,rural heat
Residential / Services Heat,CZ,25.10044432521777,22.751185129916912,rural heat
Residential / Services Heat,DE,179.2746992131006,162.7341727394269,rural heat
Residential / Services Heat,DK,3.8338146645572135,3.4864674635334776,rural heat
Residential / Services Heat,EE,3.645581358432561,3.312707692577842,rural heat
Residential / Services Heat,ES,28.95686449830242,26.886048774818704,rural heat
Residential / Services Heat,FI,11.446981835256649,10.413791448312375,rural heat
Residential / Services Heat,FR,98.5282501960788,89.67385777666476,rural heat
Residential / Services Heat,GB,78.38217785448286,71.53385985440416,rural heat
Residential / Services Heat,GR,6.79577931669625,6.290270638936525,rural heat
Residential / Services Heat,HR,9.10555594431878,8.30387612152169,rural heat
Residential / Services Heat,HU,20.726063122827536,18.796891559348165,rural heat
Residential / Services Heat,IE,10.936416018619228,10.049677413499134,rural heat
Residential / Services Heat,IT,110.99054292066891,101.43747452655569,rural heat
Residential / Services Heat,LT,5.419488329973871,4.936287585799923,rural heat
Residential / Services Heat,LU,0.3783776290171364,0.3420586422495744,rural heat
Residential / Services Heat,LV,5.391429224712747,4.9017224683287015,rural heat
Residential / Services Heat,ME,1.057605990303478,0.9684647713926828,rural heat
Residential / Services Heat,MK,2.259220803400292,2.065231814550242,rural heat
Residential / Services Heat,NL,10.996294072657085,10.033874781222211,rural heat
Residential / Services Heat,NO,13.871431734880678,12.594837019972324,rural heat
Residential / Services Heat,PL,94.17664009740471,85.84201469167317,rural heat
Residential / Services Heat,PT,7.250396075720703,6.831431426002107,rural heat
Residential / Services Heat,RO,35.665015112423376,32.510670867065365,rural heat
Residential / Services Heat,RS,10.917292683507528,9.977566553116697,rural heat
Residential / Services Heat,SE,12.39145835750366,11.311109053103715,rural heat
Residential / Services Heat,SI,6.273355446874068,5.74531785672789,rural heat
Residential / Services Heat,SK,13.790170278194877,12.616427970221716,rural heat
Storage charging,AL,0.0277498571577882,0.0838314908052373,rural heat
Storage charging,AT,0.3117252839788261,0.2910144324041246,rural heat
Storage charging,BA,0.0877584541596872,0.1154676407238084,rural heat
Storage charging,BE,0.051184269076415975,0.10005284233536843,rural heat
Storage charging,BG,0.0489817119496801,0.0914598997067537,rural heat
Storage charging,CH,0.2518313681953348,0.2354713990482371,rural heat
Storage charging,CZ,0.3005800956761676,0.2236146388457688,rural heat
Storage charging,DE,1.9926301785014071,2.617829975033772,rural heat
Storage charging,ES,0.4877275267205195,0.6004002660169897,rural heat
Storage charging,FR,1.0761229944093986,1.466051032603599,rural heat
Storage charging,GB,0.6707666382910358,0.9643729373733377,rural heat
Storage charging,GR,0.1027385529659479,0.2112368562694591,rural heat
Storage charging,HR,0.0983569385861738,0.1362576437208804,rural heat
Storage charging,HU,0.2737655998110364,0.3656122023507236,rural heat
Storage charging,IE,0.0981303978755637,0.0837848458281485,rural heat
Storage charging,IT,1.9383590279080696,2.094803755118774,rural heat
Storage charging,LV,0.0550439735840999,0.0858555181251466,rural heat
Storage charging,NL,0.1389889662781173,0.3115149428175823,rural heat
Storage charging,PL,1.1091657039386909,0.7709656777129539,rural heat
Storage charging,PT,0.1276476673978945,0.2099474434957279,rural heat
Storage charging,RO,0.4768342498116739,1.054352091030894,rural heat
Storage charging,RS,0.1115128691277284,0.1800009037435936,rural heat
Storage charging,SE,0.1963703127044009,0.027418405726828,rural heat
Storage charging,SI,0.0734240068770548,0.1278027040229566,rural heat
Storage charging,SK,0.1554711342443616,0.1988476098921141,rural heat
Shipping,EU shipping methanol,142.3280944221636,332.0988869850483,Methanol
Biomass CHP,AL,0.6978583413209579,0.8745038741226613,Solid biomass
Biomass CHP,AT,18.604387139617867,13.445789142877112,Solid biomass
Biomass CHP,BA,1.4908378141839682,1.538856755418302,Solid biomass
Biomass CHP,BE,7.364732083006605,4.303537563530722,Solid biomass
Biomass CHP,BG,12.041223121385348,10.033898864778406,Solid biomass
Biomass CHP,CH,14.478713309527013,13.215730527226077,Solid biomass
Biomass CHP,CZ,26.628315897065377,22.04519449549352,Solid biomass
Biomass CHP,DE,128.50998969441747,82.23118031551473,Solid biomass
Biomass CHP,DK,12.930868191860451,11.75860679063895,Solid biomass
Biomass CHP,EE,6.060276181610026,5.126748208499441,Solid biomass
Biomass CHP,ES,33.985631944299655,28.709256297704574,Solid biomass
Biomass CHP,FI,4.5266308449689365,6.933727375446023,Solid biomass
Biomass CHP,FR,114.99685057956732,91.72961704224342,Solid biomass
Biomass CHP,GB,18.001533357206604,3.559599215483765,Solid biomass
Biomass CHP,GR,5.418917655854423,4.152837112972353,Solid biomass
Biomass CHP,HR,5.792768810510987,4.459348772562225,Solid biomass
Biomass CHP,HU,22.37617857529439,24.51495851516862,Solid biomass
Biomass CHP,IE,2.022925562329472,2.156933689764629,Solid biomass
Biomass CHP,IT,38.377209514897146,18.508625428850724,Solid biomass
Biomass CHP,LT,9.01233541390825,8.17615970178163,Solid biomass
Biomass CHP,LU,0.7812618470003032,0.5949934321100143,Solid biomass
Biomass CHP,LV,8.022067513121918,8.616684703944202,Solid biomass
Biomass CHP,ME,0.2632873286091413,0.2126452511221455,Solid biomass
Biomass CHP,MK,0.6603678538473409,0.7857386883120164,Solid biomass
Biomass CHP,NL,9.016990789761676,3.2849672346069236,Solid biomass
Biomass CHP,NO,3.471598497644951,6.122029146249024,Solid biomass
Biomass CHP,PL,63.68637235308751,59.45321269920507,Solid biomass
Biomass CHP,PT,6.249146692044787,5.0729204886466155,Solid biomass
Biomass CHP,RO,24.58420179142687,25.715434005097425,Solid biomass
Biomass CHP,RS,4.72692740490436,5.3008545793892345,Solid biomass
Biomass CHP,SE,48.04893738550955,41.64480590184631,Solid biomass
Biomass CHP,SI,3.495187953854181,3.7180887382997945,Solid biomass
Biomass CHP,SK,11.22343018858906,10.59301836174822,Solid biomass
Heat,AL,0.9848357870000203,0.697410688920594,Solid biomass
Heat,BA,0.5096816627808163,0.2748674747128705,Solid biomass
Heat,BG,8.637893202278686,7.618590258512702,Solid biomass
Heat,EE,4.347108338786114,3.3496109804598997,Solid biomass
Heat,ES,13.276675402904182,4.736271626682169,Solid biomass
Heat,HR,0.3815793467475324,0.1107031430473904,Solid biomass
Heat,HU,4.162044596001767,1.4283033624672679,Solid biomass
Heat,IT,0.608194860002202,0.3067388701526884,Solid biomass
Heat,LT,4.018578828348138,4.683175652974413,Solid biomass
Heat,LV,8.601370891359025,9.395585030606531,Solid biomass
Heat,MK,0.4031834194052295,0.2740824497881019,Solid biomass
Heat,NO,7.375282215115317,4.6048440598596505,Solid biomass
Heat,PT,1.5738827330936993,1.197920245407743,Solid biomass
Heat,RO,35.648606965691826,33.241880370890584,Solid biomass
Heat,RS,1.8297543347739516,1.1327192902739656,Solid biomass
Heat,SE,3.538178291281952,6.25983905693987,Solid biomass
Heat,SI,5.997895138253748,4.383103512989372,Solid biomass
Industry,AL,0.24000017362015225,0.4200001130264836,Solid biomass
Industry,AT,19.490000306039992,23.470000124538874,Solid biomass
Industry,BA,0.7500002340462298,0.9500001112367468,Solid biomass
Industry,BE,13.580000731499815,19.08000037311444,Solid biomass
Industry,BG,3.610000308022449,3.950000123592813,Solid biomass
Industry,CH,3.760000298429847,5.650000122584898,Solid biomass
Industry,CZ,9.01000030584686,10.680000132221972,Solid biomass
Industry,DE,68.00000030852271,102.75000013241767,Solid biomass
Industry,DK,3.430000521104732,5.560000317232497,Solid biomass
Industry,EE,1.6400002713520312,2.0200001278192548,Solid biomass
Industry,ES,25.41000048552028,38.46000023843285,Solid biomass
Industry,FI,45.1200003075099,50.91000013860542,Solid biomass
Industry,FR,32.9700003125675,55.990000130138895,Solid biomass
Industry,GB,22.230000507321865,37.50000025334358,Solid biomass
Industry,GR,3.930000300676145,5.280000113180659,Solid biomass
Industry,HR,1.3200002621209712,2.460000115686623,Solid biomass
Industry,HU,3.7500003075605575,5.900000124256372,Solid biomass
Industry,IE,3.4100002919266843,4.680000133266908,Solid biomass
Industry,IT,24.100000512722826,46.000000224631755,Solid biomass
Industry,LT,1.4300002651885657,2.0300001385003226,Solid biomass
Industry,LU,0.5300002090485166,0.6500001211540984,Solid biomass
Industry,LV,4.51000031307757,4.120000140184278,Solid biomass
Industry,ME,0.21000016212794123,0.26000010550119734,Solid biomass
Industry,MK,0.12000013825037262,0.2300001055966218,Solid biomass
Industry,NL,8.210000302837079,16.66000013421465,Solid biomass
Industry,NO,6.64000031434213,8.00000013853605,Solid biomass
Industry,PL,26.25000030796514,31.970000125962923,Solid biomass
Industry,PT,13.640000321683178,15.92000011731817,Solid biomass
Industry,RO,5.580000316316823,8.230000118226533,Solid biomass
Industry,RS,2.2200002849018694,3.620000115566471,Solid biomass
Industry,SE,52.76000031766731,56.74000015038094,Solid biomass
Industry,SI,1.9000002801424316,2.7900001225335185,Solid biomass
Industry,SK,6.450000305595857,6.270000126810548,Solid biomass
Industry,AL,0.0899999999999999,0.0599999999999999,urban central heat
Industry,AT,2.77,1.95,urban central heat
Industry,BA,0.15,0.0999999999999999,urban central heat
Industry,BE,3.7300000000000004,2.62,urban central heat
Industry,BG,2.6799999999999993,1.19,urban central heat
Industry,CH,1.66,1.0,urban central heat
Industry,CZ,4.9399999999999995,2.5500000000000003,urban central heat
Industry,DE,34.05,19.71,urban central heat
Industry,DK,0.8099999999999999,0.6600000000000001,urban central heat
Industry,EE,0.34,0.22,urban central heat
Industry,ES,1.27,2.8699999999999988,urban central heat
Industry,FI,10.42,5.16,urban central heat
Industry,FR,2.6399999999999997,4.51,urban central heat
Industry,GB,6.909999999999998,5.859999999999999,urban central heat
Industry,GR,0.1199999999999999,0.2799999999999999,urban central heat
Industry,HR,0.4099999999999998,0.3200000000000001,urban central heat
Industry,HU,2.749999999999999,1.4200000000000002,urban central heat
Industry,IE,0.1399999999999999,0.3299999999999999,urban central heat
Industry,IT,21.730000000000008,11.900000000000006,urban central heat
Industry,LT,0.2799999999999999,0.1999999999999999,urban central heat
Industry,LV,0.3299999999999999,0.2299999999999999,urban central heat
Industry,MK,0.08,0.0499999999999999,urban central heat
Industry,NL,14.01,6.429999999999998,urban central heat
Industry,NO,2.4399999999999995,1.3299999999999998,urban central heat
Industry,PL,5.78,3.479999999999999,urban central heat
Industry,PT,2.0299999999999994,1.41,urban central heat
Industry,RO,2.1999999999999997,1.36,urban central heat
Industry,RS,0.8800000000000001,0.5499999999999999,urban central heat
Industry,SE,4.529999999999999,3.0499999999999994,urban central heat
Industry,SI,0.4200000000000001,0.2899999999999999,urban central heat
Industry,SK,1.2199999999999998,0.6699999999999998,urban central heat
Residential / Services Heat,AL,0.4686186167701506,0.8579512884168117,urban central heat
Residential / Services Heat,AT,23.405794940622695,25.419222138217208,urban central heat
Residential / Services Heat,BA,1.0514493485170822,1.9320348628182291,urban central heat
Residential / Services Heat,BE,23.465764379851997,41.78017521855935,urban central heat
Residential / Services Heat,BG,6.777837475094139,8.145266636829374,urban central heat
Residential / Services Heat,CH,12.519548456652078,22.68314022653287,urban central heat
Residential / Services Heat,CZ,25.35624162674793,30.12331790881927,urban central heat
Residential / Services Heat,DE,162.18372800000208,234.71357782314203,urban central heat
Residential / Services Heat,DK,28.117978694085117,27.08573367539328,urban central heat
Residential / Services Heat,EE,4.800119518384494,4.579494676880562,urban central heat
Residential / Services Heat,ES,24.588180889777114,45.65957275694459,urban central heat
Residential / Services Heat,FI,33.587288019422246,33.18064439367294,urban central heat
Residential / Services Heat,FR,102.68067624944548,162.70663079923682,urban central heat
Residential / Services Heat,GB,90.06456266660193,158.86889834317884,urban central heat
Residential / Services Heat,GR,6.191797660521912,11.10829532767766,urban central heat
Residential / Services Heat,HR,4.283401239554762,6.348176044566546,urban central heat
Residential / Services Heat,HU,15.305616765788312,21.40979620114442,urban central heat
Residential / Services Heat,IE,4.421524680244643,8.126043602700053,urban central heat
Residential / Services Heat,IT,63.60776393775689,104.94130319830504,urban central heat
Residential / Services Heat,LT,7.5822657748042515,7.1393448177330265,urban central heat
Residential / Services Heat,LU,1.9683408342230757,2.920879475494629,urban central heat
Residential / Services Heat,LV,6.320359969288831,6.136550829936106,urban central heat
Residential / Services Heat,ME,0.2118741372135882,0.388032291310491,urban central heat
Residential / Services Heat,MK,0.4511248649553177,0.8247776596587296,urban central heat
Residential / Services Heat,NL,31.512679966614648,52.29352507916172,urban central heat
Residential / Services Heat,NO,11.881049509000478,21.57526130713723,urban central heat
Residential / Services Heat,PL,71.4530202213865,77.20763632060897,urban central heat
Residential / Services Heat,PT,2.7409311607312628,4.991817070322489,urban central heat
Residential / Services Heat,RO,17.276953206141698,21.15720726496894,urban central heat
Residential / Services Heat,RS,2.951198719361676,5.394337678312292,urban central heat
Residential / Services Heat,SE,45.55925340326489,44.68444414746381,urban central heat
Residential / Services Heat,SI,2.37815687806587,3.0678422308346898,urban central heat
Residential / Services Heat,SK,9.447503421248188,10.336513373069062,urban central heat
Storage charging,AL,0.0650363975519221,0.1877669542920834,urban central heat
Storage charging,AT,0.1080726949533874,0.9427761545229112,urban central heat
Storage charging,BA,0.1242045362949452,0.2461136836156023,urban central heat
Storage charging,BE,0.1272335327454707,0.836702386840918,urban central heat
Storage charging,BG,1.5942188207350358,1.5513411723504704,urban central heat
Storage charging,CH,0.3326232530602599,1.3957110316988632,urban central heat
Storage charging,CZ,0.3783517384852843,1.0238403480490026,urban central heat
Storage charging,DE,1.016837272833907,5.7693857744333945,urban central heat
Storage charging,DK,0.3820913099999732,1.7313030397323639,urban central heat
Storage charging,EE,0.3589809096968948,0.2099009632999198,urban central heat
Storage charging,ES,6.953179682774001,8.764953189685071,urban central heat
Storage charging,FI,0.4455006950820365,0.1999258514457225,urban central heat
Storage charging,FR,2.934570523205131,5.991822941205212,urban central heat
Storage charging,GB,0.2018047505903331,4.018727051486894,urban central heat
Storage charging,GR,0.7178651764592134,1.650248389166486,urban central heat
Storage charging,HR,0.4480681793709595,0.4010853978768413,urban central heat
Storage charging,HU,1.8340898128879737,2.2838951583380105,urban central heat
Storage charging,IE,0.0188657220511115,0.3113834864657446,urban central heat
Storage charging,IT,12.54663946871355,15.43764536180522,urban central heat
Storage charging,LT,0.3733204616707908,0.4109042405802178,urban central heat
Storage charging,LV,0.7056805649083079,2.006972924076094,urban central heat
Storage charging,MK,0.0554238373500986,0.1629577898372717,urban central heat
Storage charging,NL,0.2002550258904877,2.4102367541197833,urban central heat
Storage charging,NO,6.966015155431445,9.131078682061752,urban central heat
Storage charging,PL,0.5414113515451777,3.442387046123106,urban central heat
Storage charging,PT,1.1580387321475951,1.4268729341613626,urban central heat
Storage charging,RO,2.9925305983673587,3.0276456735694848,urban central heat
Storage charging,RS,0.3245221813285375,0.9407643214757097,urban central heat
Storage charging,SE,0.734216066592872,0.6148506031899263,urban central heat
Storage charging,SI,0.3147640386179402,0.4464064696123383,urban central heat
Storage charging,SK,0.2288306485626761,0.9290558637414836,urban central heat
Industry,IT,0.6400000000000002,0.3200000000000001,urban decentral heat
Residential / Services Heat,AL,1.8563636026643664,1.3263015086636707,urban decentral heat
Residential / Services Heat,AT,29.08346725746812,22.78607115636977,urban decentral heat
Residential / Services Heat,BA,4.165161670454145,2.9867205608784246,urban decentral heat
Residential / Services Heat,BE,90.03429144534982,63.83058205118988,urban decentral heat
Residential / Services Heat,BG,10.83170750446866,8.364861578872004,urban decentral heat
Residential / Services Heat,CH,49.59434654325947,35.06572402169334,urban decentral heat
Residential / Services Heat,CZ,41.338405501189555,31.26042903635975,urban decentral heat
Residential / Services Heat,DE,419.96411204524577,305.13541133559545,urban decentral heat
Residential / Services Heat,DK,21.93487987937329,18.629932949011593,urban decentral heat
Residential / Services Heat,EE,3.592718232248561,3.0753946347451704,urban decentral heat
Residential / Services Heat,ES,97.402455698634,70.58484677402066,urban decentral heat
Residential / Services Heat,FI,29.22804490510215,24.30743316512747,urban decentral heat
Residential / Services Heat,FR,316.83961731487415,228.1458943945296,urban decentral heat
Residential / Services Heat,GB,336.31564965684106,240.25898192195004,urban decentral heat
Residential / Services Heat,GR,23.234085820534528,16.83008184721975,urban decentral heat
Residential / Services Heat,HR,11.537971951923284,8.39874553240925,urban decentral heat
Residential / Services Heat,HU,36.94559384632279,26.959917739252365,urban decentral heat
Residential / Services Heat,IE,17.515218540099553,12.56199977228994,urban decentral heat
Residential / Services Heat,IT,210.0702554239277,151.2864055218879,urban decentral heat
Residential / Services Heat,LT,5.260985245948918,4.589209924727587,urban decentral heat
Residential / Services Heat,LU,5.410968385428908,3.899006399953786,urban decentral heat
Residential / Services Heat,LV,5.115591439627889,4.3115714082508845,urban decentral heat
Residential / Services Heat,ME,0.8393081764016549,0.5998566822191169,urban decentral heat
Residential / Services Heat,MK,1.7870646824316945,1.2750186043033511,urban decentral heat
Residential / Services Heat,NL,105.50338289288206,75.80088911454811,urban decentral heat
Residential / Services Heat,NO,47.065027040485006,33.35306095789332,urban decentral heat
Residential / Services Heat,PL,86.23187167687988,68.09757254053268,urban decentral heat
Residential / Services Heat,PT,10.235903255449829,7.549402766278887,urban decentral heat
Residential / Services Heat,RO,30.079010688005052,22.71585140957455,urban decentral heat
Residential / Services Heat,RS,11.690738888292632,8.339072739419972,urban decentral heat
Residential / Services Heat,SE,37.88541891841538,31.88909666469631,urban decentral heat
Residential / Services Heat,SI,4.664390774904422,3.497992265957428,urban decentral heat
Residential / Services Heat,SK,11.735034387796556,9.263927946996208,urban decentral heat
Storage charging,AL,0.0295901876875087,0.0718822818907129,urban decentral heat
Storage charging,AT,0.0128840765121939,0.2717790084408725,urban decentral heat
Storage charging,BA,0.0569763523851107,0.0652787874058555,urban decentral heat
Storage charging,BE,0.883693382112215,0.9098542088252422,urban decentral heat
Storage charging,BG,0.135016526825012,0.2136223978044827,urban decentral heat
Storage charging,CH,0.6217134848427307,0.4231600479916668,urban decentral heat
Storage charging,CZ,0.5062269006736826,0.3279862238581814,urban decentral heat
Storage charging,DE,5.069473264105053,4.452102105532637,urban decentral heat
Storage charging,DK,0.2283547931755308,0.2312768524840627,urban decentral heat
Storage charging,ES,1.01997553341711,2.6416467403384907,urban decentral heat
Storage charging,FI,0.2301626009953609,0.0230289215392742,urban decentral heat
Storage charging,FR,4.310555552248995,5.46392383161403,urban decentral heat
Storage charging,GB,2.416017291749375,3.6626358692075667,urban decentral heat
Storage charging,GR,0.1074912392834364,0.7455238555966619,urban decentral heat
Storage charging,HR,0.1603896561613121,0.219775830803072,urban decentral heat
Storage charging,HU,0.5276341239553908,0.5480339652641472,urban decentral heat
Storage charging,IE,0.1430760891697649,0.101603517795655,urban decentral heat
Storage charging,IT,7.7484531549054605,5.100763202976417,urban decentral heat
Storage charging,LU,0.0670080598924432,0.0480135687014834,urban decentral heat
Storage charging,LV,0.038804070683547,0.0747618274087323,urban decentral heat
Storage charging,NL,0.2707445431537329,1.2812922269515288,urban decentral heat
Storage charging,NO,0.2160254896868135,0.0793599136113826,urban decentral heat
Storage charging,PL,1.007310037605558,0.5563672623866152,urban decentral heat
Storage charging,PT,0.2302564788608854,0.3319263004734205,urban decentral heat
Storage charging,RO,0.4357804422638476,0.8429777184834405,urban decentral heat
Storage charging,RS,0.1412927327837459,0.244083458831932,urban decentral heat
Storage charging,SE,0.3035828386761047,0.0785584650571731,urban decentral heat
Storage charging,SI,0.06040562614797,0.0817188891063121,urban decentral heat
Storage charging,SK,0.1356615738492544,0.1956760880905383,urban decentral heat
