countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
FL,elec,53.49516965146281,5.149907047554367,59.018442861234554,21.765664071391267,58.23136551850457,27.36165902109076,62.74854342749338,38.656414471268874,67.7954951810363,51.45547642998456,66.34987390372685,52.44803146515845
FR,elec,46.016388188158274,5.537084252174639,54.61443994577522,19.596343401322727,53.495711793274694,23.545393277989376,52.442782987225165,23.55647826766061,53.381306380887345,25.946970857002345,54.45586706546121,26.685622773518833
GB,elec,49.71778806411995,10.585250098902245,53.139935386451064,29.78962870721008,52.89826193255803,32.095547585060174,51.639343430885695,33.27421634659183,57.84185468183989,47.26033424519412,55.98648244638168,75.46344358507339
GR,elec,61.1652478225628,3.4358102797465415,66.55492207949347,20.701431993209443,64.22102630659445,25.44114402666232,61.31612367297972,28.87821784174112,65.11047374189678,35.07599975794012,67.32073052577866,38.81665129194732
HR,elec,63.5477305867887,1.3841616607985638,68.9193914443359,15.958386867305467,67.17857310522113,20.74560036220634,65.05970440969732,25.266011293860515,70.3585025528681,37.36905348068146,72.22753220452536,42.98493016635414
HU,elec,63.41757068679857,2.005425562101868,67.5067137231066,16.333817666947176,66.01726171469628,21.30811327881444,64.83446071805803,25.7028412580777,70.53797469480782,38.08856326633255,72.35361072532494,43.57732035023036
IE,elec,49.92152454462361,11.702077377341212,51.70254846833035,31.54025887775418,51.39094540258264,33.50695700435089,50.28937460415289,33.91966553068322,57.32868975052461,45.93997508291883,58.06558691864095,107.40336711053764
IT,elec,52.18997475038087,10.13259074484228,69.38921676089565,23.060303205947672,70.50236810575802,28.48616272229676,71.90059616147528,32.7017352868891,79.17747165800495,45.133899682848416,77.34255511977335,56.23653693043835
LT,elec,57.467236087377145,4.165253653730938,61.06016628206778,16.709398352001465,53.58217319786064,19.745016155037753,50.4740845594384,22.063373184958547,56.11699802086807,30.089636751302113,59.09442835929895,39.68822735353
LU,elec,58.157059694266955,5.184880359712127,59.79782230270381,21.614646943421057,59.42657082997947,26.30072830146837,63.21530576596541,33.879955057636415,69.5442970274147,48.30344914190614,70.01536469400745,52.53474015345177
LV,elec,56.99923250343995,3.886876860198156,61.06016630186974,16.709398299541295,53.582173091938486,19.74501602756787,50.47408442688355,22.063373100047425,56.11699792956937,30.089636637627898,59.094428082850335,39.68822750708359
ME,elec,63.107218832935395,1.6947847700436536,69.76669378377001,15.87353659948292,67.54964597638535,21.261748395340938,64.68069050105885,25.66260004049003,68.5015889692248,35.62976628461577,70.44362850469953,40.59488214082027
MK,elec,64.27027388053816,1.2087170890323986,68.3518319531832,18.002974261629866,65.62680113801864,23.52586365877362,62.56103281394807,27.87943104124658,66.69069287768535,36.309854025861235,68.79996722366057,40.049845837827746
NL,elec,55.51275367515035,5.26173312403367,59.34460045373152,22.162217463873542,56.72257802210101,28.67157922631373,59.125085741679456,36.74586932418248,62.797340139081506,49.96870790454848,60.74272175534859,51.66029732144489
NO,elec,28.799470349958497,2.87229614494011e-07,45.90583052631653,4.621652479749065,44.11251610771806,7.01223345025093,46.36828422696407,8.88482464815073,52.77762786446021,11.04726014671106,54.123751654825334,13.163328102068055
PL,elec,67.44028900870134,4.807454780181319,64.11346671845862,20.41890431618349,62.26795094676154,24.067815511231636,61.564075332402794,29.44403960125634,67.10869455542732,45.13153697246921,70.29938203904749,51.79120701032881
PT,elec,54.94322393473761,2.0740300734049075,63.69231525853167,18.8051476691116,64.53932302051355,25.303431120266783,62.63796621588944,27.11052467241934,61.54453865012541,29.92812850214721,60.26401893915162,31.08021562969595
RO,elec,64.55161850387654,0.5721321056735708,68.86625712879437,16.1524464894279,66.2384804068685,21.932337157347327,63.11538288948259,26.180908033106903,67.45400153011616,35.33788563882589,69.37168119599146,39.70207857849425
RS,elec,64.50691098139663,0.5953556180706533,69.52148063734917,15.961858916234693,67.1363531674666,21.528147446161388,64.1873076306087,25.920249678622604,68.18808779634858,35.80003141127219,70.1568884310338,40.68118075189948
SE,elec,29.25766549307949,1.7593181346375435,46.55436183463216,6.487059126557998,44.74236176151618,9.441764966249371,47.72580766903704,12.085538206347628,52.34693016943053,17.25850387722188,51.69699931218112,20.374705786151473
SI,elec,60.63941664954552,2.3655018095612697,69.39964195451151,15.973298999999615,67.93958130530562,20.5800838320355,65.92878252140557,25.142766429230377,71.94467949554445,37.6419870751723,73.47619464182846,43.759929518143075
SK,elec,65.73166869624797,3.2798813400222895,65.1901301376817,17.752229738386525,64.58539114730165,22.360004380696495,64.4845586467866,27.09819409414441,72.798364851848,41.66166146779915,75.13088227149062,49.71008503459747
WL,elec,52.90207783760727,5.275862850898199,58.88004887666567,21.699669176942784,58.34203438612077,27.281442067004942,63.13044698372057,39.60421098414756,68.31184232781264,52.17025013854415,66.9120811675003,52.8056853447532
AL,H2,48.34658859612833,23.012660995290823,69.9337850066345,11.318659929146197,82.40543752375048,8.80520651517283,87.98810340285732,9.132155282198404,96.90909178588431,12.388180089995648,94.1120018242218,11.263596855012104
AT,H2,48.2081718394119,204.65846536163113,73.77257955415661,38.03896478340184,86.64003640196388,32.697769360224775,91.18283273020916,27.7609026451336,92.6049905563444,11.745968817889398,91.26678823047403,12.043385413378154
BA,H2,48.52036455743415,31.501947713843283,72.29756734281838,11.071153194224223,83.90716679650103,8.174069465843058,89.00691447172957,8.542471208318476,97.37779982336866,12.051911250212218,94.6692014707829,10.65798299575438
BG,H2,47.21818626763614,224.5175982741873,68.94429280146193,15.721221513185547,81.98107794538981,13.70094140121907,87.31080952515968,11.12188427397611,96.29831028932884,13.424579348988114,94.12222634969427,12.636117475836544
BX,H2,47.288573406231535,163.79312549290665,70.17989095322463,8.893241716613462,83.21077677878513,5.257899563363915,85.66652722988451,4.653149797525792,86.00709665745073,8.344909329516254,84.8031205425458,10.534479593682756
