country,sector,year,Curtailment,Available
LT,Hydroelectricity,2045,4554.85547755018,510444.5829722692
LT,Hydroelectricity,2050,8024.417953608071,510444.5829722692
LT,Offwind,2023,0.0,0.0
LT,Offwind,2030,2.6643174096440365,7051691.467355191
LT,Offwind,2035,6.895522608116407,12087850.902583474
LT,Offwind,2040,4932.074687711024,17749340.299180638
LT,Offwind,2045,2515.289763690616,17749343.87601896
LT,Offwind,2050,27838.781305311528,20711393.99036029
LT,Onwind,2023,1.268027877513831,2682713.2381242956
LT,Onwind,2030,2.6812544130642246,2682722.2623223895
LT,Onwind,2035,2.7318296401547415,2682726.3207492195
LT,Onwind,2040,5505.212749761365,2682731.091242982
LT,Onwind,2045,32035.600824620167,2407370.558278951
LT,Onwind,2050,25471.412138387073,1775288.2099269307
LT,Solar,2023,0.6241248807611834,1100652.4280643568
LT,Solar,2030,2.3774102470776484,1100667.004569931
LT,Solar,2035,1678.9181425606698,1100682.6718754617
LT,Solar,2040,16307.471701734628,2114703.787833618
LT,Solar,2045,33335.34045115741,4146510.345279697
LT,Solar,2050,341491.1304902469,6391106.5547373695
LU,Hydroelectricity,2023,0.8106205035128315,213585.97190994525
LU,Hydroelectricity,2030,0.977129641663346,213585.97190994525
LU,Hydroelectricity,2035,0.7568269807287411,213585.97190994525
LU,Hydroelectricity,2040,0.802373933989772,213585.97190994525
LU,Hydroelectricity,2045,23.24768827020872,213585.97190994525
LU,Hydroelectricity,2050,31.51018855764564,213585.97190994525
LU,Onwind,2023,0.8264183205595081,439817.97205201583
LU,Onwind,2030,2.448266125063637,412922.4303061839
LU,Onwind,2035,1.573794414044625,412924.10774911626
LU,Onwind,2040,3.7661875313201687,372578.16012873093
LU,Onwind,2045,38.498437584357085,372580.82107200695
LU,Onwind,2050,64.57836723013624,334026.87517091725
LU,Solar,2023,0.5145779970722896,405234.7528538792
LU,Solar,2030,27.12337366536088,405240.73737710685
LU,Solar,2035,218.82942944226656,468471.5821543155
LU,Solar,2040,604.0790272808612,1413766.2516956653
LU,Solar,2045,20481.39792081013,1554014.5730328977
LU,Solar,2050,24361.524858366905,1531569.5854955376
LV,Hydroelectricity,2023,1.4109217836494707,2838000.0000000014
LV,Hydroelectricity,2030,0.3188428591921308,2838000.0000000014
LV,Hydroelectricity,2035,0.7234701073821839,2838000.0000000014
LV,Hydroelectricity,2040,1108.026210810059,2838000.0000000014
LV,Hydroelectricity,2045,4645.730466564277,2838000.0000000014
LV,Hydroelectricity,2050,8250.25936128199,2838000.0000000014
LV,Offwind,2023,0.0,0.0
LV,Offwind,2030,2.5263923230079035,2151103.1002268833
LV,Offwind,2035,6.557049968196297,3226655.2833708925
LV,Offwind,2040,4388.285008700948,4302203.138936092
LV,Offwind,2045,14289.725148399924,4302213.91712369
LV,Offwind,2050,61723.91977784753,21060176.50570324
LV,Onwind,2023,0.8431586465531705,322209.0861438823
LV,Onwind,2030,2.0588286823631994,322219.7343849502
LV,Onwind,2035,1.6137729361277722,322222.55339784815
LV,Onwind,2040,2658.2655246830186,265791.043263413
LV,Onwind,2045,14132.636331551686,265793.6544048869
LV,Onwind,2050,12498.379160160526,174289.50092556933
LV,Solar,2023,0.499919089235703,335506.7648885941
LV,Solar,2030,1.490047385496979,335515.7602266203
LV,Solar,2035,403.6946251130656,335711.2928178784
LV,Solar,2040,4570.847743462444,1537781.3712593284
LV,Solar,2045,10910.409762193292,3831192.937187951
LV,Solar,2050,137360.91899456296,3831198.3443485433
ME,Hydroelectricity,2023,0.535253940304122,27794.97499566621
ME,Hydroelectricity,2030,0.8414312161663036,27794.97499566621
ME,Hydroelectricity,2035,1.3048845620667635,27794.97499566621
ME,Hydroelectricity,2040,2.008204689910387,27794.97499566621
ME,Hydroelectricity,2045,12.300444193225085,27794.97499566621
ME,Hydroelectricity,2050,8.596866495124775,27794.97499566621
ME,Offwind,2023,0.0,0.0
ME,Offwind,2030,0.239019503377904,0.773588047988637
ME,Offwind,2035,0.1683547313707534,1.1105666947582111
ME,Offwind,2040,0.2199409580438712,1.5060436995389206
ME,Offwind,2045,0.1681958128766794,1.762901568892526
ME,Offwind,2050,0.1314505207838628,1.9744391063056448
ME,Onwind,2023,0.3090828183341658,43499.34256721232
