country,sector,2030,2035,2040,2045,2050
FR,Onwind,22.15560924340151,22.15563177837956,45.752121611666475,95.84753653652128,130.7040599839078
FR,Solar,32.71726147443125,45.27120567407366,72.42613743514757,101.03167246474426,145.43659780328824
GB,Battery,2.000702351183104e-05,3.2034787068488555e-05,5.291667387650882e-05,0.0018287984347983,0.2295443648805531
GB,Biomass CHP,5.660302703524449,5.188703484110444,2.7660042148912303,4.465037493694714e-06,4.80235451218005e-06
GB,Biomass CHP CC,3.4646652004789154e-07,4.920582034401606e-07,6.369621377378657e-07,7.042467581732746e-07,7.870325162471134e-07
GB,Coal/Lignite,0.8500015637213301,0.8500021790032567,2.839185675628442e-06,3.1288794888698744e-06,3.4473216340873875e-06
GB,Fuel Cell,6.033858951776858e-07,8.638126589616144e-07,1.139493764671812e-06,1.288958690195222e-06,1.4889798363184897e-06
GB,Gas,29.87022831224339,29.870230846931737,14.435111095203668,9.474012441076477,9.061014414230874
GB,Gas CC,2.256857039521114e-06,3.225397116502689e-06,4.221112159322823e-06,4.750496643503504e-06,5.444069106726675e-06
GB,Gas CHP,2.5239036926503027e-06,3.780280906691232e-06,5.1966888650712764e-06,5.98951234661622e-06,2.026902457465745e-05
GB,Gas CHP CC,1.3235240119581932e-06,1.8733956804795491e-06,2.440708611894956e-06,3.5921840381205192e-06,4.553622405523179e-06
GB,Hydroelectricity,9.4553,9.4553,9.4553,9.4553,9.4553
GB,Hydrogen turbines,2.750921984298973e-06,3.992585809322312e-06,5.413355750572729e-06,6.140113220162605e-06,7.50320102852288e-06
GB,Micro gas CHP,2.0711185871794674e-07,2.979797992780557e-07,3.912314617100242e-07,4.335839268551379e-07,4.825681285053621e-07
GB,Nuclear,8.8060015960029,9.373000719927091,13.236000017983558,13.23600046964492,13.23600105800083
GB,Offwind,52.46700072374,74.31250205316347,96.1580010473991,97.21043512098431,136.56165554401213
GB,Oil,2.0393244753807723e-06,2.9945106042098844e-06,4.083965669522951e-06,4.520361195873488e-06,5.159287866664148e-06
GB,Onwind,15.038713615495082,15.03873765996052,39.52791590382638,77.81467761687391,105.2608289046743
GB,Solar,15.639051900352264,42.425067468990704,86.90547817466441,124.44433105887111,136.35282142381143
GR,Battery,0.5216597805084591,0.6506521138432826,3.087503082514823,3.330577426105694,3.2288685989885297
GR,Biomass CHP,0.2883990945408279,0.3387554931210296,0.3387564529739578,0.3677290860426835,0.3677304167038823
GR,Biomass CHP CC,1.894267159795475e-07,2.673626989958445e-07,3.433538421200867e-07,4.155364200487665e-07,5.491029109408698e-07
GR,Coal/Lignite,7.934357751988643e-07,1.1044051832820836e-06,1.432578130546916e-06,1.573350978365406e-06,1.7228738458720991e-06
GR,Fuel Cell,3.0257850381911265e-07,4.353367923118562e-07,5.731563157195104e-07,6.437472614832098e-07,7.355500232343452e-07
GR,Gas,4.1701454706842,4.170146762209975,3.2421480675265726,1.7750062802198538,0.933006866035487
GR,Gas CC,1.1491523506355884e-06,1.6286805086927025e-06,2.112783607870255e-06,2.3453104166361636e-06,2.6080779777212965e-06
GR,Gas CHP,1.2564136956411395e-06,1.892181023627744e-06,2.595712588346341e-06,2.8678578461407263e-06,3.1897544807454055e-06
GR,Gas CHP CC,5.820834951362567e-07,8.350462981749117e-07,1.1061449658811354e-06,1.3489035140632483e-06,1.6109376245586278e-06
GR,Hydroelectricity,3.3681,3.3681,3.3681,3.3681,3.3681
GR,Hydrogen turbines,1.3863449484817226e-06,2.013477671598217e-06,2.706253462966639e-06,3.011058405027492e-06,3.3880377066736857e-06
GR,Micro gas CHP,1.0597951757270745e-07,1.5169849737741992e-07,1.984390008533146e-07,2.197257303462747e-07,2.443868824505933e-07
GR,Nuclear,8.701666241841685e-07,1.2385183401675132e-06,1.805469504122075e-06,2.0690205678823976e-06,2.472893953898553e-06
GR,Offwind,8.942182788794359,10.355425844251968,11.009918758677394,14.642047884545894,15.37071497154476
GR,Oil,0.0944872416003954,0.094487718180664,0.094488262693526,0.0944884807175517,2.4883722924886178e-06
GR,Onwind,4.994332603429363,4.994333555079597,4.729335184961732,3.922335924238322,3.1293371714109197
GR,Solar,15.036935148489585,16.405853753986456,23.518695201924725,23.51869901602698,23.51870375644493
HR,Battery,2.5388241905268554e-05,0.0452524045397379,0.1172193955805582,0.6441905216776934,0.7260679381008805
HR,Biomass CHP,0.2548390428143051,0.2746984209090838,0.2792283816441785,0.3072768367085988,0.3072782367915745
HR,Biomass CHP CC,1.9096359743960638e-07,2.691782286842867e-07,3.462647785945389e-07,4.315912313613813e-07,7.05073405786418e-07
HR,Coal/Lignite,8.065567630707734e-07,1.114772002559197e-06,1.4445896669218009e-06,1.5862450623047734e-06,1.7363581813604496e-06
HR,Fuel Cell,2.89563012080968e-07,4.198898963802844e-07,5.580908782748797e-07,6.285808229177861e-07,7.207771410779274e-07
HR,Gas,0.0780029039584561,0.0780041077471039,0.0780054140407554,0.078005985350546,0.0780066004142503
HR,Gas CC,1.1181160633527186e-06,1.5818620832486764e-06,2.066562996730019e-06,2.304009840567331e-06,2.5756447496226065e-06
HR,Gas CHP,1.2130307561713256e-06,1.7930628673617838e-06,2.4582443747681313e-06,2.7233875781854508e-06,3.034718960653789e-06
HR,Gas CHP CC,5.646440581361393e-07,8.054096015220326e-07,1.0723545068176623e-06,1.3383081863759295e-06,1.6596649195205457e-06
HR,Hydroelectricity,2.383272188890403,2.383272188890403,2.383272188890403,2.383272188890403,2.383272188890403
HR,Hydrogen turbines,1.3625853669538465e-06,1.9826611620584483e-06,2.675592384179389e-06,2.980551777772636e-06,3.3617159815726068e-06
HR,Micro gas CHP,1.0641191735044003e-07,1.5262509218288928e-07,2.003791478563263e-07,2.221196808938789e-07,2.473553477255208e-07
HR,Nuclear,8.034988223364462e-07,1.2149137758353508e-06,1.762626131195415e-06,2.1274445632975205e-06,2.626247949918312e-06
HR,Offwind,0.510000068458153,0.8550000042030241,1.2000000338097123,1.2000012601547934,1.2000032294978138
HR,Oil,1.0193142638530449e-06,1.496694735401251e-06,2.0399506416684843e-06,2.258320622166192e-06,2.486582196195202e-06
HR,Onwind,1.136902000553581,1.1369029136693516,1.1369042105828746,1.0639049775210112,0.7249060649774595
HR,Solar,2.7047615732351957,2.7048275066663776,4.884946274829693,7.8817977497324625,7.905526062225702
HU,Battery,9.50049683145549e-06,1.5328569912022478e-05,2.6972622580068088e-05,0.43840669459247,1.782371857373014
HU,Biomass CHP,1.0270463537864156,1.081629954140228,1.1337620038378988,1.2702802123757082,1.27028102488367
HU,Biomass CHP CC,1.908244876524574e-07,2.699693192300917e-07,3.479945205625496e-07,4.767820968060781e-07,0.1064973260478821
HU,Coal/Lignite,0.2304850333319618,1.102305860973503e-06,1.4324149358380645e-06,1.574637603337244e-06,1.724925432547137e-06
HU,Fuel Cell,2.946409055355756e-07,4.247090461381012e-07,5.622461926557417e-07,6.306380059438358e-07,7.127770307172047e-07
HU,Gas,1.724203112718679,1.7242043571751555,1.7242057148464272,0.6467063308434814,0.4266069731501989
HU,Gas CC,1.1452860117347605e-06,1.6175749403542994e-06,2.1104320422165987e-06,2.357132802387614e-06,2.6354768767784165e-06
HU,Gas CHP,1.2371467016186069e-06,1.807222950540708e-06,2.4637238032888555e-06,2.713773581578172e-06,2.9784735383905854e-06
HU,Gas CHP CC,5.873131801634098e-07,8.23178156331763e-07,1.0782352898553069e-06,1.272521147237215e-06,1.4625933757840268e-06
HU,Hydroelectricity,0.0477,0.0477,0.0477,0.0477,0.0477
HU,Hydrogen turbines,1.3857794804501968e-06,2.011554275360609e-06,2.711255505914165e-06,3.0193966230508304e-06,3.410644757601654e-06
HU,Micro gas CHP,1.0706047903035097e-07,1.534752219411471e-07,2.0134156618526386e-07,2.2322641651584483e-07,2.484331886156664e-07
HU,Nuclear,3.0970000106180127,3.686999018238513,4.276998014101452,4.276998358845988,4.276998854749315
HU,Oil,0.1700010197659082,0.1700014970698782,0.1700020401952564,2.2586248472359557e-06,2.4869228337850018e-06
HU,Onwind,0.335003112725461,0.3350045086721915,0.3180071560209846,0.0420095650376976,2.03817959508164e-05
HU,Solar,7.596172137217915,11.258596592409788,16.090935420331984,20.49289381474033,25.565981981876007
IE,Battery,1.00726392661281e-05,1.6130884757855775e-05,2.6724436478849297e-05,4.6295082889153626e-05,0.3104181887400906
IE,Biomass CHP,0.1326513688093596,0.1872707382471364,0.1953718850939201,0.1953720197241478,0.1953722631111025
IE,Biomass CHP CC,1.8256729735157578e-07,2.630978136588552e-07,3.4159362633960733e-07,3.801890210015353e-07,4.3706171186785443e-07
IE,Coal/Lignite,0.2530007693609705,0.2530010774552891,0.2530014072786845,0.2530015517462589,0.1350017176799885
IE,Fuel Cell,3.0293009915069565e-07,4.294402555660567e-07,5.647250438457337e-07,6.377139074707788e-07,7.463238019671277e-07
IE,Gas,3.261002934209825,3.2610042300355797,3.2610055547584427,3.2610062156440938,0.3130075859399731
IE,Gas CC,1.124632437135118e-06,1.6160453553175484e-06,2.111844914581185e-06,2.3720530466045544e-06,2.793203442349723e-06
IE,Gas CHP,1.2423236201395964e-06,1.822462646523439e-06,2.4885416032433337e-06,2.8058162448965144e-06,7.9360639795574e-06
IE,Gas CHP CC,6.004578956146885e-07,8.407842177202568e-07,1.101156328353549e-06,1.465768768948249e-06,2.7196207511116772e-06
IE,Hydroelectricity,0.609,0.609,0.609,0.609,0.609
IE,Hydrogen turbines,1.3601251514391427e-06,1.9789624631754276e-06,2.6837740191110654e-06,3.029002368743844e-06,3.935648526911785e-06
IE,Micro gas CHP,1.0376875563951265e-07,1.489925748992149e-07,1.9537967107345945e-07,2.1650913032233915e-07,2.411028795508861e-07
IE,Nuclear,8.255280775664179e-07,1.114975095844135e-06,1.5320724030327851e-06,1.726589157269879e-06,2.0634429428766915e-06
IE,Offwind,5.0252000300571655,8.060700126818551,11.096000038163154,11.096200025415571,11.5190392227806
IE,Oil,0.2080010196083515,0.2080014958516482,0.2080020396523229,2.257675524208155e-06,2.668056098508849e-06
IE,Onwind,4.6652341475320815,4.665236179935431,4.313638791872237,3.4165410197416435,2.355794559388143
IE,Solar,0.7333394058651138,0.7333568424659724,5.157216205254703,9.111865176851298,9.111867526280925
IT,Battery,4.824570514376255e-05,3.850031210629649,15.182839111319288,20.211402234245764,22.080502677614167
IT,Biomass CHP,2.250159862126761,1.8500415629908171,1.8500420522415504,1.85004227773234,1.8500424424641857
IT,Biomass CHP CC,1.8510246072442018e-07,2.614185340161682e-07,3.361604892148743e-07,3.897856979807755e-07,4.430132830361558e-07
IT,Coal/Lignite,1.6299085973206888e-06,2.2551032947817336e-06,2.927806860731278e-06,3.2156105630866456e-06,3.5212223026069593e-06
IT,Fuel Cell,6.543935225832307e-07,9.27400806660674e-07,1.2073703094814538e-06,1.360368608975487e-06,1.5613613306484352e-06
IT,Gas,39.12020794280771,39.101210902878066,28.488013947023713,13.438989392713449,2.8129911728977204
IT,Gas CC,2.4808640527105445e-06,3.4918911814290824e-06,4.523145825499167e-06,5.101695856638661e-06,5.73795272238419e-06
IT,Gas CHP,1.4778187863830582e-06,2.220234179589619e-06,3.0569075206747846e-06,3.3379932004540333e-06,3.7019626324287696e-06
IT,Gas CHP CC,9.463666288314512e-07,1.2740105849459408e-06,1.6350789480405524e-06,7.233943333043741,8.11488036664625
IT,Hydroelectricity,19.07129,19.07129,19.07129,19.07129,19.07129
IT,Hydrogen turbines,2.983100105504395e-06,4.330391127313076e-06,5.749532320171893e-06,6.475436782676482e-06,7.69351345402848e-06
IT,Micro gas CHP,2.098890148983177e-07,3.0305733803322597e-07,3.98649166112725e-07,4.4291237873029946e-07,4.94434776923727e-07
IT,Nuclear,2.618897760348969e-06,3.834302222929373e-06,6.282284449494123e-06,3.360911032834065,6.428816977771763
IT,Offwind,8.50000082756503,13.500000527796834,18.500000382461867,18.50000713678068,19.92401705656875
IT,Oil,0.1500020486731661,3.006623783088859e-06,4.093487732632599e-06,4.531234030078668e-06,4.9889315539203955e-06
IT,Onwind,11.944521551702868,11.944528184951572,10.89524233707638,30.93974259868667,39.59850228021463
IT,Solar,113.02371766455047,141.391456785581,175.50047193405086,186.4621668712596,198.23691281564857
LT,Battery,9.187893833592184e-06,1.478460993573739e-05,2.4197175332232557e-05,2.8308442467292756e-05,2.4357695455325375e-05
LT,Biomass CHP,0.4733067650799948,0.4733081750328597,0.4733087872373748,0.4733090381301593,0.4733093162140473
LT,Biomass CHP CC,1.9180358116853621e-07,2.706100547790384e-07,3.4800757516341e-07,4.53014709242201e-07,0.0218772696817884
LT,Coal/Lignite,7.874308467588626e-07,1.0902695733266612e-06,1.4125842615232756e-06,1.5522646161030391e-06,1.702015664671567e-06
LT,Fuel Cell,2.903130505225756e-07,4.158894388179798e-07,5.447718634192364e-07,6.064409118319207e-07,6.805371067521482e-07
LT,Gas,1.0450028076543476,1.0450039603174863,1.0450051785546224,1.045005684874615,6.322924034526182e-06
LT,Gas CC,1.1102225424497332e-06,1.5714255663617687e-06,2.0413750754197725e-06,2.263304749035693e-06,2.5419374671341584e-06
LT,Gas CHP,1.213797374047474e-06,1.74339367266836e-06,2.3174120267631176e-06,2.546409980109955e-06,2.824185353065005e-06
LT,Gas CHP CC,5.689398309973655e-07,7.925173470022967e-07,1.0107867683246025e-06,1.11981845613756e-06,1.2588063189826177e-06
LT,Hydroelectricity,1.001,1.001,1.001,1.001,1.001
LT,Hydrogen turbines,1.3637580629301727e-06,1.9788981997583615e-06,2.6644075798433665e-06,2.960597902592105e-06,3.36700213307809e-06
LT,Micro gas CHP,1.063988068401527e-07,1.5201905153955634e-07,1.975678704111207e-07,2.185302466386092e-07,2.431974200940757e-07
LT,Nuclear,7.340222274807784e-07,1.011426370484518e-06,1.4012546861063649e-06,1.5736876600433132e-06,1.836411157180609e-06
LT,Offwind,1.6182294208335588,2.800000044021589,4.200000003333175,4.200000758322516,4.907341067689498
LT,Oil,1.0180145632197962e-06,1.4944308071782931e-06,2.0360281070400834e-06,2.2541134225493004e-06,2.482332641307865e-06
LT,Onwind,1.2860042208416034,1.2860057684081665,1.2860077410761372,1.1540089872443873,0.851011112709554
LT,Solar,1.1649151857061208,1.1649339438714226,2.056572689562518,3.472002090168092,6.767225692980134
LU,Battery,8.845339357318189e-06,1.4283812389295824e-05,2.375841766342119e-05,3.2220855935367024e-05,3.672820484497932e-05
LU,Biomass CHP,0.0515639273907206,0.0515681220545092,0.0515749472185733,0.0515753092770029,0.0515755404617026
LU,Biomass CHP CC,1.8471759519744043e-07,2.622836556590254e-07,3.402731027906783e-07,4.078563071866146e-07,4.714986091602181e-07
LU,Coal/Lignite,7.573529173058855e-07,1.0653226712957932e-06,1.401812807395376e-06,1.5467566665311933e-06,1.7008059392263348e-06
LU,Fuel Cell,3.0064688324515617e-07,4.3115160897108505e-07,5.763507789886366e-07,6.538108169423256e-07,7.630856866690775e-07
LU,Gas,2.702935457420836e-06,3.891023447290062e-06,5.419301992294917e-06,6.181241084337344e-06,7.054310860396778e-06
LU,Gas CC,1.0809445122327354e-06,1.54282709527062e-06,2.0604354690832435e-06,2.3288943103274767e-06,2.656511401673993e-06
LU,Gas CHP,1.2264409481805897e-06,1.83758726112863e-06,2.803875883118496e-06,3.243657061420599e-06,3.978869690302864e-06
LU,Gas CHP CC,5.985791537455071e-07,8.591901043945623e-07,1.182835090436346e-06,0.0291658071105807,0.029196577377084
LU,Hydroelectricity,2.6159,2.6159,2.6159,2.6159,2.6159
LU,Hydrogen turbines,1.3420154682578203e-06,1.9596471612998066e-06,2.701244869959101e-06,3.07140838837337e-06,3.649345265417927e-06
LU,Micro gas CHP,1.048103955224118e-07,1.5035241049148208e-07,1.978485789595186e-07,2.192868069940811e-07,2.4428012378649676e-07
LU,Nuclear,6.613550325004301e-07,1.0525748287250592e-06,1.6264142307970715e-06,1.9762918760189716e-06,2.4650320422077866e-06
LU,Oil,1.0177728983391844e-06,1.4943005380971338e-06,2.0627541410385687e-06,2.28096671790113e-06,2.509300103802844e-06
LU,Onwind,0.214908974723357,0.2149100595387569,0.1939114187308756,0.1939125039332773,0.1738470527701695
LU,Solar,0.4257717904186557,0.4663204767062999,1.422215740054288,1.6327484113637842,1.6091665427554178
LV,Battery,9.700290935650686e-06,1.5359483209586733e-05,2.4960235217619665e-05,2.9132527858895593e-05,2.553259259984057e-05
LV,Biomass CHP,0.4268108307563263,0.4268126880313672,0.4268133766658672,0.4268137099931579,0.4268139833600802
LV,Biomass CHP CC,1.918583763261811e-07,2.7043306048837564e-07,3.484678649221588e-07,4.832092838754238e-07,0.0497267651241218
LV,Coal/Lignite,7.807835085507962e-07,1.0830510976014063e-06,1.405857315382431e-06,1.5451694648534456e-06,1.6949687086260576e-06
LV,Fuel Cell,2.859822192375778e-07,4.093997692628791e-07,5.373205012533213e-07,5.982458918174331e-07,6.72515370518512e-07
LV,Gas,1.0390027802247706,1.0390039271020954,1.0390051480536049,1.0390056512321446,6.289150305797913e-06
LV,Gas CC,1.101764983899805e-06,1.560774169072455e-06,2.0324557688059574e-06,2.25305834519186e-06,2.5317056160598525e-06
LV,Gas CHP,1.1939180259318237e-06,1.7128342999691736e-06,2.283131627587228e-06,2.511608862231647e-06,2.7904912034363467e-06
LV,Gas CHP CC,5.424951610463492e-07,7.558756771254735e-07,9.714337616348898e-07,1.0771693024380374e-06,1.216317192262987e-06
LV,Hydroelectricity,1.5360999999999998,1.5360999999999998,1.5360999999999998,1.5360999999999998,1.5360999999999998
LV,Hydrogen turbines,1.3600457818176746e-06,1.975262712135675e-06,2.6610730368473047e-06,2.956337019213319e-06,3.3629291796516827e-06
LV,Micro gas CHP,1.0619110576709853e-07,1.5113354800296174e-07,1.9627797121835147e-07,2.1701413488261037e-07,2.4166842107005276e-07
LV,Nuclear,7.83140840614833e-07,1.0648102439733213e-06,1.4566552371953077e-06,1.6261833542515948e-06,1.8941946841029327e-06
LV,Offwind,0.5000001105381616,0.7500012113468036,1.0000000679044978,1.0000015868559402,1.0000154053479884
LV,Oil,1.0179531190758492e-06,1.4943107227315832e-06,2.035324127028232e-06,2.2534397151877843e-06,2.4816557048779273e-06
LV,Onwind,0.1370294086476508,0.137030218198024,0.1130313783985469,0.1130321397706998,0.0741184018715306
LV,Solar,0.3479060661474574,0.3479404348711331,1.3708653419704722,3.245465186272842,3.972693986771533
ME,Battery,3.5402332146604766e-05,0.0091662615962162,0.0255280613078391,0.166798696366469,0.2178643468425464
ME,Biomass CHP,0.0086798709197406,0.0087455011201333,0.0087543989813886,0.0125628971712211,0.0166045140300931
ME,Biomass CHP CC,1.8940666184047457e-07,2.673560345434472e-07,3.435896450854805e-07,4.223094579891149e-07,8.654666356101744e-07
ME,Coal/Lignite,0.2074822740862894,0.2074825828192465,0.207482912356019,0.2074830532550963,0.2074832030156731
ME,Fuel Cell,3.0193561721785e-07,4.361814680438901e-07,5.769984058007183e-07,6.509445139652149e-07,7.466021129114305e-07
ME,Gas,2.8373564409850854e-06,4.031729484946181e-06,5.314267054580131e-06,5.85351490779888e-06,6.446294401231656e-06
ME,Gas CC,1.1147254928476257e-06,1.5788551565948494e-06,2.0585074725197147e-06,2.2879118000857686e-06,2.552690865744536e-06
ME,Gas CHP,1.2404721901826683e-06,1.8500147437298772e-06,2.5321455322992896e-06,2.7883489508801337e-06,3.0745133092794504e-06
ME,Gas CHP CC,6.585909072441892e-07,9.235449691660509e-07,1.1967093170172044e-06,1.4269529753526495e-06,1.6863416115665445e-06
ME,Hydroelectricity,0.657321,0.657321,0.657321,0.657321,0.657321
ME,Hydrogen turbines,1.363195224193203e-06,1.9818780820264917e-06,2.6764183855332284e-06,2.983982890607248e-06,3.367359212781812e-06
ME,Micro gas CHP,1.0648639228162301e-07,1.527315248469035e-07,1.9921761406782006e-07,2.2045362092143947e-07,2.4541324008273953e-07
ME,Nuclear,8.021798692503799e-07,1.2583402039262152e-06,1.8204829174690669e-06,2.1331959499074296e-06,2.513733952653153e-06
ME,Offwind,6.577666331310889e-07,1.0023953239202024e-06,1.3139685099957112e-06,1.5163952267958174e-06,1.7488340770909897e-06
ME,Oil,1.0206391404864566e-06,1.4977198579630176e-06,2.0404255869655738e-06,2.258737701525769e-06,2.4869716211846387e-06
ME,Onwind,0.1180005699880921,0.1180007786714629,0.118001105981458,0.1180012644328467,0.1180015036351037
ME,Solar,0.4705009105005149,0.9487524765616164,1.178122724145932,1.4381558481207757,1.4381571894132603
MK,Battery,0.0078179249860842,0.0340714738539922,0.0569034968516318,1.0716644265621518,1.0849788049791604
MK,Biomass CHP,0.0231626882904445,0.0295178692381978,0.035569729071224,0.0472548679667294,0.0500954996243017
MK,Biomass CHP CC,1.9224977012640077e-07,2.712788371355218e-07,3.483325233578526e-07,4.406267610588003e-07,0.0047409027744344
MK,Coal/Lignite,8.011849635573788e-07,1.108955115917528e-06,1.4378115874947543e-06,1.5786372716073402e-06,1.7282605086365128e-06
MK,Fuel Cell,2.923239800570457e-07,4.217844162454149e-07,5.580843650782158e-07,6.248007391366858e-07,7.056421263274428e-07
MK,Gas,2.949756304733928e-06,4.151318405453811e-06,5.4426223929302795e-06,5.985927355089165e-06,6.570336163597805e-06
MK,Gas CC,1.127596068046818e-06,1.5918074600970328e-06,2.0736603723907646e-06,2.304441710791885e-06,2.566264825618616e-06
MK,Gas CHP,1.220392587749222e-06,1.801561267009106e-06,2.4481028604690412e-06,2.689540752964116e-06,2.945989894240322e-06
MK,Gas CHP CC,5.85390760171442e-07,8.258551742892174e-07,1.0777457470110086e-06,1.2267056950682792e-06,1.3982806628874783e-06
MK,Hydrogen turbines,1.3674789005334505e-06,1.9862006820956705e-06,2.6783108494304716e-06,2.980034135557744e-06,3.346899063044758e-06
MK,Micro gas CHP,1.0650426071716618e-07,1.5240439857152686e-07,1.9880614602331759e-07,2.1986828345697315e-07,2.4443483845180256e-07
MK,Nuclear,8.054001141623106e-07,1.2192934576002582e-06,1.7382054669700516e-06,2.034162302713524e-06,2.402600707361157e-06
MK,Oil,1.020089222931251e-06,1.4970973305604926e-06,2.0396284007491795e-06,2.257904423931688e-06,2.4861561542361888e-06
MK,Onwind,0.1098003943413894,0.1098005536606604,0.1098008026838332,0.10980089347141,0.0728010635224312
MK,Solar,1.1827869863816889,1.3951712156629943,1.8068085493138584,4.581404360229134,4.581406022746215
NL,Battery,9.57580510902933e-06,1.5447578324754754e-05,2.572438820731133e-05,0.3919473860001141,1.1757442254207853
NL,Biomass CHP,0.5632211653700234,0.563222425583402,0.5632231177734175,0.5632232937078301,0.5632234700116444
NL,Biomass CHP CC,1.847019986111785e-07,2.616569607752906e-07,3.389518229322105e-07,3.823427712120468e-07,4.277478416645613e-07
NL,Coal/Lignite,0.4850007967042624,0.4850011023241438,1.4384135056953696e-06,1.5834635545443833e-06,1.736672915098693e-06
NL,Fuel Cell,3.062725632976955e-07,4.375288961755301e-07,5.845533137158079e-07,6.664443016283093e-07,7.681168722641353e-07
NL,Gas,8.62110296991847,8.621104233651375,5.899105857683555,5.039106694276752,4.954107552126028
NL,Gas CC,1.137259478169918e-06,1.6237680648839136e-06,2.161313483815873e-06,2.4531944402044117e-06,2.787778550638018e-06
NL,Gas CHP,1.3646150763482829e-06,2.007583494641126e-06,3.0683740743423583e-06,3.5967427784422297e-06,4.301111346674236e-06
NL,Gas CHP CC,7.219433549953733e-07,9.97147401940966e-07,1.3491374688070283e-06,0.010728327139439,0.0107288772596779
NL,Hydrogen turbines,1.3800941669371172e-06,2.0004076729456596e-06,2.754347283488877e-06,3.1436779186269473e-06,3.7343378140429066e-06
NL,Micro gas CHP,1.0506459494498329e-07,1.512040640124997e-07,1.9895182212913442e-07,2.206495526284731e-07,2.454958039368949e-07
NL,Nuclear,0.4860000388231508,0.4860003502654429,0.4860008824131005,0.4860011349531604,0.4860014516377277
NL,Offwind,22.63863362056473,33.5430002961033,50.54300035601935,70.96375773378207,115.48431586899774
NL,Oil,1.0201528411956677e-06,1.498843171355358e-06,2.067660854140743e-06,2.2862030921615453e-06,2.5147032806049872e-06
NL,Onwind,15.623176079609514,15.623182801186053,15.156998705848885,20.740559927968807,20.125695306219775
NL,Solar,23.904034164245065,26.009667211794547,36.146270254976606,53.36236714071198,54.47435602484099
NO,Battery,9.79433616702796e-06,1.5640205773115164e-05,2.518612130388008e-05,2.9302443897245182e-05,2.4035615181099647e-05
NO,Biomass CHP,0.0624612973289459,0.0624635584286209,0.0624869688909898,0.2648279530636338,0.2648286537264926
NO,Biomass CHP CC,1.763367255226809e-07,2.525799434467694e-07,3.2943590525849665e-07,4.265023680308965e-07,0.2116685104714022
NO,Coal/Lignite,7.664744405777957e-07,1.068443456064501e-06,1.389823978595934e-06,1.529425013399512e-06,1.6793779607220982e-06
NO,Fuel Cell,2.7470834818762965e-07,3.96242811876927e-07,5.261519244491945e-07,5.8727465720684e-07,6.558651670738201e-07
NO,Gas,0.5240024239217638,0.5240035397846728,0.524004718189243,0.52400519567367,5.71288539965898e-06
NO,Gas CC,1.0541919313286846e-06,1.5105345004114318e-06,1.975898832010291e-06,2.19067730282095e-06,2.431403321069139e-06
NO,Gas CHP,1.0944096515018317e-06,1.6278830055642448e-06,2.2266896001794865e-06,2.4680132057555698e-06,2.7325802409244003e-06
NO,Gas CHP CC,4.860908601642153e-07,6.976525380343787e-07,9.281220948718876e-07,1.0440511456616109e-06,1.1782069517614224e-06
NO,Hydroelectricity,29.470674200000005,29.470674200000005,29.470674200000005,29.470674200000005,29.470674200000005
NO,Hydrogen turbines,1.3135251176112132e-06,1.9428670628211872e-06,2.6304827274794534e-06,2.9286342398344753e-06,3.2629239725820106e-06
NO,Micro gas CHP,1.0422852694989937e-07,1.494441122498958e-07,1.9557487258158546e-07,2.165091439443385e-07,2.406071487306348e-07
NO,Nuclear,6.038555309436763e-07,8.537477351851636e-07,1.2059064338309231e-06,1.3667888079396149e-06,1.5591431880343482e-06
NO,Offwind,3.0040006390000262,6.504000117674667,10.004000256148764,10.004005550658318,10.004015838506028
NO,Oil,1.0163069476774114e-06,1.4919743093171386e-06,2.0353233318500664e-06,2.253043680018045e-06,2.480923887909961e-06
NO,Onwind,5.049705724701245,5.049707749503646,4.797711540765986,4.640013086268141,4.198015864158151
NO,Solar,0.6008048827821522,0.6008126804564811,2.7854712365349044,4.686742804594531,6.607387627769096
PL,Battery,9.665147989659476e-06,1.5423847856194315e-05,2.531621222950189e-05,3.1097484637680475e-05,0.0552573400198157
PL,Biomass CHP,3.496565500206372,3.4970214800556776,3.661685338499782,3.777099277648788,3.777099710819816
PL,Biomass CHP CC,1.9106803862900585e-07,2.702605887854094e-07,3.485528818002093e-07,5.517607465073313e-07,0.2297691985468611
PL,Coal/Lignite,6.629912245594207,6.6299125559251015,3.4030189472083623,3.0941702104905406,0.1790057073492106
PL,Fuel Cell,3.181688635322347e-07,4.529424772280161e-07,5.914847655101615e-07,6.648971651721545e-07,7.561910688584881e-07
PL,Gas,2.1250031750343163,2.1250044812233466,2.1250058919046686,1.215606611158326,1.2156074734474829
PL,Gas CC,1.1741562179258536e-06,1.6614386570926068e-06,2.1590339749208707e-06,2.430768031307442e-06,2.755637621944745e-06
PL,Gas CHP,1.3446290705067089e-06,1.9561472186626175e-06,2.689302318120456e-06,3.0048637630988667e-06,3.388378878704724e-06
PL,Gas CHP CC,7.108429855288818e-07,9.699366538657616e-07,1.2333814697042117e-06,1.4599396999423755e-06,1.704001820557286e-06
PL,Hydroelectricity,2.1205022796075697,2.1205022796075697,2.1205022796075697,2.1205022796075697,2.1205022796075697
PL,Hydrogen turbines,1.3896397781547496e-06,2.021395549680961e-06,2.736095358325011e-06,3.1043012756026217e-06,3.7184472954084617e-06
PL,Micro gas CHP,1.0685578679019655e-07,1.5392715301848138e-07,2.0180437081590419e-07,2.236696794026673e-07,2.488375941134707e-07
