country,sector,year,cfs
BE,Central heat production,2050,0.4036369189355565
BE,Compression losses,2023,0.4051001437909443
BE,Compression losses,2030,0.2948698026701139
BE,Compression losses,2035,0.2599412733445931
BE,Compression losses,2040,0.2406430370632686
BE,Compression losses,2045,0.1934079420454885
BE,Compression losses,2050,0.055091903416678
BE,Decentral heat production,2023,0.5033576663935138
BE,Decentral heat production,2030,0.5528178036811402
BE,Decentral heat production,2035,0.5568353210973378
BE,Decentral heat production,2040,0.5368851507664607
BE,Decentral heat production,2045,0.4756825641794963
BE,Decentral heat production,2050,0.4530666352491899
BE,Direct Air Carbon Capture,2030,0.2583116961828951
BE,Direct Air Carbon Capture,2035,0.1431351729222216
BE,Direct Air Carbon Capture,2040,0.0911619949580693
BE,Direct Air Carbon Capture,2045,0.3084448569674133
BE,Direct Air Carbon Capture,2050,0.518153748367807
BE,Fuel Cell,2030,0.3595474726193032
BE,Fuel Cell,2035,0.1820167697043315
BE,Fuel Cell,2040,0.1417745650574742
BE,Fuel Cell,2045,0.188098886034009
BE,Fuel Cell,2050,0.1432272843717882
BE,Gas,2023,0.2321479535400281
BE,Gas,2030,0.2198472984344888
BE,Gas,2035,0.1583807381708461
BE,Gas,2040,0.1727071906338225
BE,Gas,2045,0.1319691786520621
BE,Gas,2050,0.054914601227293
BE,Gas CC,2030,0.2893236941474578
BE,Gas CC,2035,0.1455777867846222
BE,Gas CC,2040,0.1603058207091659
BE,Gas CC,2045,0.1746725869133664
BE,Gas CC,2050,0.0930454382026494
BE,Gas CHP,2023,0.4683744787426288
BE,Gas CHP,2030,0.1884741618317521
BE,Gas CHP,2035,0.1104275742653554
BE,Gas CHP,2040,0.1227036384151273
BE,Gas CHP,2045,0.0750103502330383
BE,Gas CHP,2050,0.0390210138916146
BE,Gas CHP CC,2023,0.6893717144004424
BE,Gas CHP CC,2030,0.4211315849237066
BE,Gas CHP CC,2035,0.2545893612674471
BE,Gas CHP CC,2040,0.3238935135468939
BE,Gas CHP CC,2045,0.3718905838864819
BE,Gas CHP CC,2050,0.1856986271494976
BE,Hydroelectricity,2023,0.3118076515166585
BE,Hydroelectricity,2030,0.351881381486018
BE,Hydroelectricity,2035,0.3542175100097317
BE,Hydroelectricity,2040,0.3605430783920192
BE,Hydroelectricity,2045,0.3640215314124413
BE,Hydroelectricity,2050,0.3505995444820033
BE,Hydrogen production,2023,0.0779283071226529
BE,Hydrogen production,2030,0.4671586438428126
BE,Hydrogen production,2035,0.5339728745537643
BE,Hydrogen production,2040,0.5729024770709225
BE,Hydrogen production,2045,0.5830851882749188
BE,Hydrogen production,2050,0.7333329252234516
BE,Hydrogen turbines,2030,0.1676874944410734
BE,Hydrogen turbines,2035,0.0645175011974536
BE,Hydrogen turbines,2040,0.0728172925886431
BE,Hydrogen turbines,2045,0.1043061308512025
BE,Hydrogen turbines,2050,0.0776408060702253
BE,Methanol production,2023,0.9704221938163556
BE,Methanol production,2030,0.7988688667780116
BE,Methanol production,2035,0.921031625454428
BE,Methanol production,2040,0.7400643713975597
BE,Methanol production,2045,0.7300841184177593
BE,Methanol production,2050,0.7400578550806385
BE,Micro gas CHP,2030,0.5321562807977335
BE,Micro gas CHP,2035,0.5222255548464813
BE,Micro gas CHP,2040,0.5003003664451561
BE,Micro gas CHP,2045,0.3825627628236667
BE,Micro gas CHP,2050,0.2783314089740806
BE,Offwind,2023,0.5191343060794202
BE,Offwind,2030,0.5325752142835989
BE,Offwind,2035,0.5325754124870804
BE,Offwind,2040,0.5325753976073399
BE,Offwind,2045,0.5325719837854798
BE,Offwind,2050,0.5325748651007683
BE,Onwind,2023,0.2948873411804313
BE,Onwind,2030,0.3056377575102229
BE,Onwind,2035,0.3056381792459158
BE,Onwind,2040,0.3063084527926868
