snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Centralized heat,Decentralized heat,Electricity,Methane,CO2 emissions,Electricity,Electricity,Electricity,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Methane,Centralized heat,Decentralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Heat Pump,Heat Pump,Nuclear,Imports,Transport emissions,Offwind,Onwind,Solar,Biomass CHP,Biomass CHP,Gas Boiler,Decentral heat production emissions,Storage,Gas Boiler,Resistive heater,Power supply emissions,Gas,Oil Boiler,Storage
2030-01-04 21:00:00,2.6938934751679593,0.325259039312778,1.7250714823352116,0.5183380855203993,0.4682081532586319,0.1209198447980988,0.373811821282465,2.8694795168686524,1.026000204238141,16.0672121395829,0.590006006337537,3.1331546681817612,0.459302759300176,,0.5030913010548541,0.1646868916369983,2.7382443300828094,0.5532377705130561,0.0,2.0651482388774336e-06,6.391612083460593e-06,3.2493972693161137e-07,8.9046969045426e-07,8.043485602728786e-07,1.5068050717504631e-06
2030-01-05 00:00:00,2.6938934751679593,0.325259039312778,1.7250714822894793,0.5183380855734301,0.4682081485812772,0.1209198435901211,0.3725502080175164,2.861206856489741,1.026000205943534,16.307786546733254,0.268518547262412,3.1057572713157944,0.4175712904390427,,0.5826102634278247,0.1907174167364098,3.4210236597351296,0.6911870678065712,,2.083957957579013e-06,6.325613790695612e-06,3.2555316548542695e-07,8.933858799718824e-07,8.063579416737833e-07,1.5004992250542073e-06
2030-01-05 03:00:00,2.6938934751679593,0.325259039312778,1.7250714822276958,0.5183380856531035,0.4682081593902152,0.1209198463816469,0.3719989335530437,2.857575339105507,1.0260002102254207,16.790324883345637,0.4445300204465729,2.7740345986129427,0.4250257214635488,,0.8187190924188313,0.2680076204291601,6.805547805747401,1.4048315888819278,1.8402284980862167,0.1566980247046393,6.39643311643321e-06,3.2666105046712394e-07,8.97384888889248e-07,8.1795780864856e-07,1.544355432013357e-06
2030-01-05 06:00:00,2.6938934751679593,0.325259039312778,1.7250714821543438,0.5183380857538841,0.468208666493184,0.1209199773465005,0.3721916492629985,2.8588134587397196,1.026000355541215,17.06477390580582,1.2231452073952291,2.065080041132889,0.4034090042393794,,0.8187212337750746,0.2680083214019316,6.881583732608837,1.4218642790068632,1.459004182990757,0.1654714638598904,9.362833773789748e-07,6.066069082798163e-07,2.0190167647800368e-06,8.201632945573138e-07,1.531704255657083e-06
2030-01-05 09:00:00,2.6938934751679593,0.325259039312778,1.7250714820551847,0.5183380858898692,0.4682088585128023,0.1209200269376541,0.3722930379796055,2.8594567471208197,1.0260003606660628,17.146903785206856,1.947059859060621,2.639561684280714,0.4489864793314326,0.14788956651873505,0.8187214445172015,0.2680083903883477,5.84591416009027,1.1897351806605,0.3820314037890057,0.0452854221579253,8.527301150291454e-07,6.123762836669576e-07,2.033683668698127e-06,8.232134810013155e-07,1.5352098883534038e-06
2030-01-05 12:00:00,2.6938934751679593,0.325259039312778,1.7250714820501463,0.518338085877888,0.4682088596882806,0.1209200272412342,0.3720433265019077,2.8578047574266163,1.0260003845388543,17.10194642081111,1.922532219497985,2.019021313306404,0.3430079107494591,0.16082782832698986,0.8187215725968991,0.268008432315225,5.540110277389029,1.1212066625396155,0.0,0.0098642174689241,7.011923744104788e-07,4.2477290532087846e-06,1.38196902960955e-05,8.237301095497821e-07,1.5246419061803657e-06
2030-01-05 15:00:00,2.6938934751679593,0.325259039312778,1.7250714820670687,0.5183380858282701,0.4682086635889315,0.1209199765964458,0.3710235757313084,2.8511130376317033,1.0260003775545006,17.021134413898917,1.629586304652726,1.1361861539768552,0.1520670940763157,,0.8187214738150903,0.2680083999790088,6.15114214699798,1.2582028987159595,0.4990479845937807,0.0809984289298455,7.599960425882508e-07,3.258254047038539e-05,0.00010541581809337422,8.199339565491421e-07,1.5391408715073388e-06
2030-01-05 18:00:00,2.6938934751679593,0.325259039312778,1.725071482045292,0.5183380858379839,0.468207465143422,0.1209196670848664,0.3712229027158786,2.8523936986535765,1.0260003728170148,16.93704699928767,0.937785006258174,3.1816771287575287,0.3812845486506834,,0.8187214481850466,0.2680083915890164,6.182550581072274,1.2652325722484026,0.7270731100986304,0.084590569938204,7.851384103452751e-07,1.3331490591101166e-06,4.3993558269232865e-06,8.182944607985396e-07,1.5490152579202391e-06
2030-01-05 21:00:00,2.6938934751679593,0.325259039312778,1.725071481989897,0.5183380858970124,0.4682064602581956,0.120919407562334,0.3731123894275016,2.864746624280996,1.0260003717976873,16.778102898734424,0.505793899569423,3.964376321958036,0.5372940874935089,,0.6076299756385811,0.1989076172527022,3.63776121719845,0.7349766354046078,0.0,6.800785121296863e-07,7.858442495773626e-07,1.256261430687934e-06,4.145350761530507e-06,8.0875711630886e-07,1.4846282474437432e-06
2030-01-06 00:00:00,2.6938934751679593,0.325259039312778,1.7250714819345325,0.5183380859634806,0.4682065302904727,0.1209194256489307,0.373299523909304,2.865943428966557,1.0260003545623542,16.86600539306812,0.2118053307397098,3.9211388819392017,0.5677251281059792,,0.5584352183333073,0.1828037179237836,3.2143311946656636,0.6494265001410657,0.0,7.452480627370086e-07,8.942957032016098e-07,6.383555215819521e-07,2.122560087604543e-06,8.08462443057636e-07,1.478251623465674e-06
2030-01-06 03:00:00,2.6938934751679593,0.325259039312778,1.7250714818689494,0.5183380860486289,0.4682065208658708,0.1209194232149249,0.3694244247671918,2.840567441279487,1.0260003530490913,17.29630573181739,0.2171211685576248,3.97931040759725,0.5996675953287536,,0.8187212820783991,0.2680083372140205,6.476492716159222,1.331194637154565,1.010515650058631,0.1191193876324544,9.309285291154704e-07,6.097446400137386e-07,2.0264442239224475e-06,8.201331380940799e-07,1.5349958234132993e-06
2030-01-06 06:00:00,2.6938934751679593,0.325259039312778,1.7250714817892574,0.5183380861583268,0.4682065562417413,0.120919432351128,0.3681529718462254,2.8322297654254616,1.0260003579652441,17.618794550286452,0.6509435681885221,3.533815811520829,0.6888967764318888,0.024612282227387254,0.8187212689331241,0.2680083329109159,6.558805483206278,1.3497013234971684,0.4746700717016647,0.1289738951144562,9.086867831642252e-07,6.100107777761718e-07,2.0234131278211157e-06,8.238885912911261e-07,1.533402293870017e-06
