country,sector,year,cfs
BE,Biomass CHP,2050,0.0280632950008373
BE,Biomass CHP CC,2023,0.7633228124920962
BE,Biomass CHP CC,2030,0.3219821576081832
BE,Biomass CHP CC,2035,0.1420322201544542
BE,Biomass CHP CC,2040,0.1158941692967427
BE,Biomass CHP CC,2045,0.1707399530214406
BE,Biomass CHP CC,2050,0.1437415141268885
BE,Central heat production,2023,0.2873654221833763
BE,Central heat production,2030,0.5403526273700971
BE,Central heat production,2035,0.5282196646344778
BE,Central heat production,2040,0.502318315108665
BE,Central heat production,2045,0.4318725169285308
BE,Central heat production,2050,0.4085834297914574
BE,Compression losses,2023,0.4051001437909443
BE,Compression losses,2030,0.2949748481754827
BE,Compression losses,2035,0.2593154242734967
BE,Compression losses,2040,0.2342922613539167
BE,Compression losses,2045,0.1884333680125954
BE,Compression losses,2050,0.0508319732175073
BE,Decentral heat production,2023,0.5033576663935138
BE,Decentral heat production,2030,0.5549585261994721
BE,Decentral heat production,2035,0.5591075847212489
BE,Decentral heat production,2040,0.5382414378470839
BE,Decentral heat production,2045,0.4761817044334856
BE,Decentral heat production,2050,0.4534289742714291
BE,Direct Air Carbon Capture,2030,0.2498846531747215
BE,Direct Air Carbon Capture,2035,0.151074613364652
BE,Direct Air Carbon Capture,2040,0.088665628019514
BE,Direct Air Carbon Capture,2045,0.3119016470563967
BE,Direct Air Carbon Capture,2050,0.5230508395714542
BE,Fuel Cell,2030,0.3507113627724868
BE,Fuel Cell,2035,0.2041929169022877
BE,Fuel Cell,2040,0.1474171260238164
BE,Fuel Cell,2045,0.1810037531569122
BE,Fuel Cell,2050,0.1534637048432924
BE,Gas,2023,0.2321479535400281
BE,Gas,2030,0.2239101222731603
BE,Gas,2035,0.1676511843370136
BE,Gas,2040,0.1703696038603394
BE,Gas,2045,0.1258485249093106
BE,Gas,2050,0.0629327474535531
BE,Gas CC,2030,0.2837415936872566
BE,Gas CC,2035,0.1634206282580639
BE,Gas CC,2040,0.1707032816907623
BE,Gas CC,2045,0.1670237081398893
BE,Gas CC,2050,0.0976351098417749
BE,Gas CHP,2023,0.4683744787426288
BE,Gas CHP,2030,0.1994710212921367
BE,Gas CHP,2035,0.1302605880313089
BE,Gas CHP,2040,0.1275953238453429
BE,Gas CHP,2045,0.070218514894493
BE,Gas CHP,2050,0.0446122932656257
BE,Gas CHP CC,2023,0.6893717144004424
BE,Gas CHP CC,2030,0.4377805639860397
BE,Gas CHP CC,2035,0.2734962940355098
BE,Gas CHP CC,2040,0.3244973788309944
BE,Gas CHP CC,2045,0.3628371393713451
BE,Gas CHP CC,2050,0.1841532745827166
BE,Hydroelectricity,2023,0.3118076515166585
BE,Hydroelectricity,2030,0.3526908470899248
BE,Hydroelectricity,2035,0.35511234542525
BE,Hydroelectricity,2040,0.3593951632462273
BE,Hydroelectricity,2045,0.3664309497453685
BE,Hydroelectricity,2050,0.3498562398684441
BE,Hydrogen production,2023,0.0779283071226529
BE,Hydrogen production,2030,0.4266748186267123
BE,Hydrogen production,2035,0.5293564078685965
BE,Hydrogen production,2040,0.5845907221065608
BE,Hydrogen production,2045,0.6050904662321025
BE,Hydrogen production,2050,0.7320319788970133
BE,Hydrogen turbines,2030,0.1696521306085779
BE,Hydrogen turbines,2035,0.075805614160974
BE,Hydrogen turbines,2040,0.0800434182997997
BE,Hydrogen turbines,2045,0.101688418752746
BE,Hydrogen turbines,2050,0.0869422309454847
BE,Methanol production,2023,0.9704221938163556
BE,Methanol production,2030,0.8088160961322486
BE,Methanol production,2035,0.9170127712334342
BE,Methanol production,2040,0.7468519643519723
BE,Methanol production,2045,0.733760233704171
BE,Methanol production,2050,0.7605896321278761
BE,Micro gas CHP,2030,0.5097632644874681
BE,Micro gas CHP,2035,0.5289583180966504
BE,Micro gas CHP,2040,0.5049080971855431
BE,Micro gas CHP,2045,0.3816513802902389
BE,Micro gas CHP,2050,0.2590101752322163
